Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,2,24,William Byron,Valvoline   (Rick Hendrick),Chevrolet,90,running,66,59,6
2,1,11,Denny Hamlin,Mavis Tires & Brakes   (Joe Gibbs),Toyota,90,running,3,52,0
3,7,20,Christopher Bell,DEWALT Concrete Total Solutions   (Joe Gibbs),Toyota,90,running,0,43,0
4,6,16,A.J. Allmendinger,Celsius   (Matthew Kaulig),Chevrolet,90,running,2,45,0
5,4,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,90,running,0,47,0
6,19,19,Martin Truex Jr,Siemens   (Joe Gibbs),Toyota,90,running,0,31,0
7,13,17,Chris Buescher,Fastenal   (Jack Roush),Ford,90,running,0,30,0
8,8,45,Tyler Reddick,Toyota SmartPath   (23XI Racing),Toyota,90,running,0,30,0
9,23,12,Ryan Blaney,MenardsRichmond Water Heaters   (Roger Penske),Ford,90,running,0,28,0
10,11,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,90,running,0,27,0
11,25,38,Todd Gilliland,Serial1.com E-Bikes   (Bob Jenkins),Ford,90,running,0,26,0
12,12,23,Bubba Wallace,McDonald's   (23XI Racing),Toyota,90,running,0,30,0
13,28,47,Ricky Stenhouse Jr,Sugarlands / Eggo Brunch in a Jar Sippin' Cre   (JTG-Daugherty Racing),Chevrolet,90,running,0,24,0
14,9,8,Kyle Busch,Mark III   (Richard Childress),Chevrolet,90,running,2,28,0
15,24,6,Brad Keselowski,BuildSubmarines.com   (Jack Roush),Ford,90,running,0,22,0
16,17,2,Austin Cindric,AutoTrader   (Roger Penske),Ford,90,running,0,21,0
17,30,41,Ryan Preece,United Rentals   (Stewart Haas Racing),Ford,90,running,0,20,0
18,22,1,Ross Chastain,Moose Fraternity   (Trackhouse Racing),Chevrolet,90,running,0,19,0
19,21,42,Mike Rockenfeller,Sunseeker Resort   (Legacy Motor Club),Chevrolet,90,running,0,18,0
20,10,7,Corey LaJoie,Gainbridge   (Spire Motorsports),Chevrolet,90,running,0,17,0
21,33,4,Kevin Harvick,Busch Light   (Stewart Haas Racing),Ford,90,running,0,16,0
22,14,99,Daniel Suarez,Freeway.com   (Trackhouse Racing),Chevrolet,90,running,0,15,0
23,18,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,90,running,0,14,0
24,20,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,90,running,0,13,0
25,29,15,Andy Lally,Camping World   (Rick Ware),Ford,90,running,0,12,0
26,5,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,90,running,0,23,0
27,35,78,Josh Bilicki,Zeigler Auto Group   (B.J. McLeod),Chevrolet,90,running,0,0,0
28,34,51,Cole Custer,Biohaven/Jacob Co.   (Rick Ware),Ford,90,running,0,0,0
29,31,43,Erik Jones,Allegiant   (Legacy Motor Club),Chevrolet,90,running,0,8,0
30,27,10,Aric Almirola,Go Bowling   (Stewart Haas Racing),Ford,90,running,0,7,0
31,16,3,Austin Dillon,Okuma   (Richard Childress),Chevrolet,90,running,0,7,0
32,15,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,89,running,0,9,0
33,32,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,89,running,0,4,0
34,36,77,Ty Dillon,Ferris Commercial Mowers   (Spire Motorsports),Chevrolet,89,running,0,3,0
35,26,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,83,running,0,2,0
36,3,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,74,electrical,17,11,1
