Leader,From Lap,To Lap,# Of Laps
Tyler Reddick,1,37,37
Bubba Wallace,38,43,6
Ryan Blaney,44,44,1
Ty Gibbs,45,78,34
Kyle Larson,79,93,15
Brad Keselowski,94,94,1
Tyler Reddick,95,225,131
Brad Keselowski,226,237,12
William Byron,238,239,2
Denny Hamlin,240,240,1
Carson Hocevar,241,242,2
Brad Keselowski,243,256,14
Tyler Reddick,257,261,5
Brad Keselowski,262,262,1
Tyler Reddick,263,263,1
Chris Buescher,264,284,21
Brad Keselowski,285,293,9
