driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Chris Buescher,11,2,1,1,31,11,18,276,258,180,65.2,2,124,76.1,2,1.2,163,112.1
Brad Keselowski,12,3,2,1,39,15,7,218,211,120,55.0,8,103,63.2,6,3.7,163,81.7
Aric Almirola,2,1,3,1,33,8,-32,211,243,190,90.0,4,146,89.6,3,1.8,163,100.1
Chase Elliott,23,15,4,1,28,10,9,348,339,245,70.4,0,136,83.4,2,1.2,163,97.6
Joey Logano,14,7,5,1,23,9,-6,264,270,196,74.2,1,137,84.0,9,5.5,163,104.1
Alex Bowman,31,17,6,2,34,19,20,270,250,62,23.0,3,53,32.5,0,0.0,163,67.5
Kyle Busch,18,8,7,1,35,13,15,314,299,196,62.4,5,119,73.0,5,3.1,163,83.0
William Byron,27,16,8,1,32,19,13,316,303,74,23.4,5,52,31.9,1,0.6,163,65.0
Kevin Harvick,10,12,9,1,36,11,8,276,268,186,67.4,3,112,68.7,14,8.6,163,99.5
Corey LaJoie,37,26,10,9,39,27,16,209,193,44,21.1,9,22,13.5,0,0.0,163,51.5
Ty Dillon,30,20,11,5,39,23,21,240,219,45,18.8,6,50,30.7,0,0.0,163,62.4
Bubba Wallace,4,33,12,1,36,15,-17,256,273,155,60.5,2,116,71.2,0,0.0,163,74.9
Michael McDowell,39,13,13,2,39,20,12,313,301,44,14.1,9,54,33.1,0,0.0,163,62.9
Austin Hill,26,23,14,7,39,22,4,283,279,64,22.6,8,23,14.1,0,0.0,163,60.9
Chandler Smith,36,27,15,2,39,23,-7,244,251,98,40.2,4,63,38.7,0,0.0,163,52.0
Christopher Bell,15,29,16,1,30,13,10,312,302,236,75.6,1,103,63.2,0,0.0,163,79.1
Ross Chastain,25,35,17,1,38,17,0,338,338,130,38.5,3,63,38.7,19,11.7,163,71.2
Erik Jones,24,32,18,1,38,17,-5,254,259,70,27.6,3,70,42.9,0,0.0,163,65.5
J.J. Yeley,33,19,19,2,39,29,10,163,153,0,0.0,3,3,1.8,0,0.0,163,52.0
Daniel Suarez,22,22,20,1,35,19,-1,261,262,94,36.0,5,61,37.4,1,0.6,163,59.7
Justin Haley,28,24,21,1,39,22,12,342,330,73,21.3,4,25,15.3,0,0.0,163,60.1
Josh Berry,29,30,22,3,37,22,-11,290,301,35,12.1,5,31,19.0,0,0.0,163,55.4
B.J. McLeod,38,34,23,11,39,29,-2,141,143,0,0.0,4,2,1.2,0,0.0,163,49.3
Martin Truex Jr,13,31,24,1,36,13,-16,244,260,180,73.8,5,113,69.3,4,2.5,163,80.0
Tyler Reddick,20,37,25,1,37,23,-2,276,278,37,13.4,2,12,7.4,0,0.0,163,39.2
Denny Hamlin,19,38,26,1,38,24,-19,127,146,80,63.0,2,43,26.5,12,7.4,162,43.0
Kyle Larson,7,18,27,4,35,20,-18,222,240,76,34.2,3,51,31.7,0,0.0,161,76.9
Harrison Burton,3,11,28,1,31,20,-4,232,236,87,37.5,1,54,33.8,5,3.1,160,77.4
A.J. Allmendinger,17,25,29,1,36,22,-4,233,237,113,48.5,5,45,28.1,8,5.0,160,78.5
Chase Briscoe,1,9,30,1,35,11,-47,193,240,98,50.8,3,110,70.5,67,42.9,156,83.1
Ryan Preece,9,14,31,1,39,17,2,276,274,109,39.5,4,71,45.8,0,0.0,155,60.6
Todd Gilliland,35,39,32,6,39,33,6,141,135,0,0.0,4,1,0.8,0,0.0,131,38.4
Austin Dillon,21,10,33,3,37,25,-4,229,233,89,38.9,1,33,32.4,0,0.0,102,49.4
Ricky Stenhouse Jr,32,28,34,1,38,26,25,273,248,142,52.0,6,43,44.8,1,1.0,96,64.7
Ty Gibbs,5,36,35,1,36,21,10,277,267,199,71.8,2,78,83.0,0,0.0,94,86.4
Ryan Blaney,8,4,36,1,33,24,0,240,240,109,45.4,2,41,43.6,4,4.3,94,74.7
Austin Cindric,16,5,37,4,30,25,-3,223,226,80,35.9,0,41,43.6,0,0.0,94,68.0
Riley Herbst,6,6,38,2,38,26,-27,237,264,98,41.4,0,41,43.6,0,0.0,94,68.5
Brennan Poole,34,21,39,20,39,37,-10,124,134,0,0.0,4,0,0.0,0,0.0,93,40.0
