Leader,From Lap,To Lap,# Of Laps
William Byron,1,10,10
Joey Logano,11,31,21
Martin Truex Jr,32,32,1
William Byron,33,78,46
Ty Gibbs,79,81,3
Kyle Larson,82,95,14
William Byron,96,99,4
Ryan Blaney,100,101,2
Martin Truex Jr,102,120,19
Ty Gibbs,121,121,1
Denny Hamlin,122,123,2
Tyler Reddick,124,138,15
Corey LaJoie,139,143,5
Kyle Larson,144,153,10
Denny Hamlin,154,160,7
