Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,8,11,Denny Hamlin,Mavis Tires & Brakes   (Joe Gibbs),Toyota,160,running,9,55,5
2,7,45,Tyler Reddick,Jordan Brand   (23XI Racing),Toyota,160,running,15,47,0
3,2,19,Martin Truex Jr,Interstate Batteries   (Joe Gibbs),Toyota,160,running,20,44,0
4,4,4,Kevin Harvick,Busch Light Peach   (Stewart Haas Racing),Ford,160,running,0,33,0
5,11,54,Ty Gibbs,He Gets Us   (Joe Gibbs),Toyota,160,running,4,36,0
6,5,20,Christopher Bell,Yahoo!   (Joe Gibbs),Toyota,160,running,0,31,0
7,22,47,Ricky Stenhouse Jr,Blue Buffalo   (JTG-Daugherty Racing),Chevrolet,160,running,0,30,0
8,26,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,160,running,0,29,0
9,24,43,Erik Jones,U.S. Air Force   (Legacy Motor Club),Chevrolet,160,running,0,29,0
10,35,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,160,running,0,27,0
11,10,23,Bubba Wallace,Leidos   (23XI Racing),Toyota,160,running,0,32,0
12,27,10,Aric Almirola,Ford   (Stewart Haas Racing),Ford,160,running,0,25,0
13,21,1,Ross Chastain,Worldwide Express   (Trackhouse Racing),Chevrolet,160,running,0,24,0
14,1,24,William Byron,RaptorTough.com   (Rick Hendrick),Chevrolet,160,running,60,31,0
15,36,38,Todd Gilliland,Speedy Cash   (Bob Jenkins),Ford,160,running,0,22,0
16,13,6,Brad Keselowski,King's Hawaiian   (Jack Roush),Ford,160,running,0,21,0
17,16,16,A.J. Allmendinger,Action Industries   (Matthew Kaulig),Chevrolet,160,running,0,26,0
18,18,17,Chris Buescher,Wyndham Rewards   (Jack Roush),Ford,160,running,0,21,0
19,15,34,Michael McDowell,Benebone   (Bob Jenkins),Ford,160,running,0,23,0
20,3,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,160,running,24,27,1
21,25,8,Kyle Busch,Lenovo   (Richard Childress),Chevrolet,160,running,0,16,0
22,32,42,Noah Gragson,Sunseeker Resort   (Legacy Motor Club),Chevrolet,160,running,0,15,0
23,9,2,Austin Cindric,Menards  Libman   (Roger Penske),Ford,160,running,0,14,0
24,20,48,Alex Bowman,Ally Best Friends   (Rick Hendrick),Chevrolet,160,running,0,19,0
25,31,51,Cole Custer,Jacob Companies   (Rick Ware),Ford,160,running,0,0,0
26,28,15,J.J. Yeley,Patriot Mobile   (Rick Ware),Ford,160,running,0,0,0
27,12,7,Corey LaJoie,TD Bank   (Spire Motorsports),Chevrolet,160,running,5,10,0
28,33,77,Ty Dillon,Gainbridge   (Spire Motorsports),Chevrolet,160,running,0,18,0
29,29,14,Chase Briscoe,HighPoint.com   (Stewart Haas Racing),Ford,160,running,0,8,0
30,14,12,Ryan Blaney,Advance Auto Parts   (Roger Penske),Ford,160,running,2,10,0
31,34,41,Ryan Preece,Mohawk Northeast   (Stewart Haas Racing),Ford,159,running,0,6,0
32,30,78,B.J. McLeod,B'laster   (B.J. McLeod),Chevrolet,159,running,0,5,0
33,19,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,153,crash,0,7,0
34,23,3,Austin Dillon,BREZTRI   (Richard Childress),Chevrolet,105,crash,0,3,0
35,6,22,Joey Logano,Verizon Frontline   (Roger Penske),Ford,48,dvp,21,12,1
36,17,99,Daniel Suarez,Jockey   (Trackhouse Racing),Chevrolet,37,crash,0,1,0
