driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Christopher Bell,19,6,1,1,19,7,11,52,41,32,61.5,7,93,97.9,8,8.4,95,114.3
William Byron,15,5,2,1,15,5,6,58,52,38,65.5,4,95,100.0,1,1.1,95,119.9
Tyler Reddick,1,9,3,1,23,6,-6,61,67,33,54.1,3,92,96.8,9,9.5,95,113.9
Chase Elliott,3,28,4,3,36,23,50,129,79,22,17.1,3,25,26.3,0,0.0,95,75.5
Kyle Busch,8,2,5,1,8,2,0,28,28,21,75.0,13,95,100.0,42,44.2,95,132.4
Shane Van Gisbergen,6,3,6,1,12,4,0,38,38,33,86.8,8,95,100.0,23,24.2,95,120.6
Chris Buescher,24,10,7,7,28,16,12,95,83,25,26.3,2,45,47.4,0,0.0,95,89.6
Noah Gragson,17,24,8,5,35,21,-16,91,107,17,18.7,0,36,37.9,0,0.0,95,62.2
Alex Bowman,21,11,9,7,34,16,12,125,113,37,29.6,1,64,67.4,0,0.0,95,85.1
Todd Gilliland,10,35,10,6,35,22,-3,129,132,22,17.1,0,25,26.3,0,0.0,95,65.3
Michael McDowell,16,1,11,1,34,20,12,110,98,14,12.7,0,36,37.9,3,3.2,95,71.3
Ross Chastain,9,14,12,6,29,12,-16,67,83,24,35.8,1,70,73.7,0,0.0,95,90.1
Carson Hocevar,4,12,13,3,31,13,-17,64,81,22,34.4,2,70,73.7,0,0.0,95,83.6
Chase Briscoe,18,8,14,3,26,11,5,76,71,38,50.0,1,80,84.2,0,0.0,95,92.6
Brad Keselowski,26,18,15,10,34,20,0,96,96,13,13.5,1,23,24.2,0,0.0,95,69.7
Justin Haley,29,19,16,5,33,18,-8,72,80,19,26.4,1,40,42.1,0,0.0,95,69.6
Riley Herbst,31,29,17,11,33,22,25,119,94,2,1.7,2,2,2.1,0,0.0,95,59.5
Ricky Stenhouse Jr,22,32,18,11,36,25,11,99,88,8,8.1,0,8,8.4,0,0.0,95,46.0
Ryan Blaney,25,16,19,2,31,15,18,83,65,32,38.6,0,57,60.0,0,0.0,95,74.7
Bubba Wallace,2,17,20,1,34,18,49,106,57,11,10.4,0,32,33.7,4,4.2,95,67.1
Denny Hamlin,11,22,21,5,34,21,4,117,113,11,9.4,0,10,10.5,0,0.0,95,59.5
John H. Nemechek,33,36,22,9,36,27,11,108,97,5,4.6,0,3,3.2,0,0.0,95,45.7
Cole Custer,30,25,23,10,34,27,6,89,83,3,3.4,2,5,5.3,0,0.0,95,46.6
Joey Logano,23,23,24,2,33,17,8,89,81,20,22.5,0,39,41.1,0,0.0,95,62.0
Austin Cindric,36,26,25,4,37,25,-8,101,109,11,10.9,0,14,14.7,0,0.0,95,42.3
Josh Berry,35,27,26,12,36,28,-28,79,107,4,5.1,0,5,5.3,0,0.0,95,35.2
Erik Jones,32,31,27,11,37,29,-4,85,89,5,5.9,0,3,3.2,0,0.0,95,33.7
Ty Dillon,34,34,28,17,37,33,5,60,55,0,0.0,0,0,0.0,0,0.0,95,31.0
Zane Smith,20,30,29,14,37,28,-7,108,115,1,0.9,1,2,2.1,0,0.0,95,37.6
A.J. Allmendinger,12,4,30,1,30,6,-26,40,66,30,75.0,6,91,95.8,2,2.1,95,83.6
Cody Ware,37,33,31,17,37,32,-7,62,69,0,0.0,0,0,0.0,0,0.0,95,28.3
Kyle Larson,7,37,32,4,37,23,-33,40,73,8,20.0,5,33,34.7,0,0.0,95,61.3
Ryan Preece,28,13,33,1,33,17,17,89,72,20,22.5,0,38,40.0,3,3.2,95,65.1
Ty Gibbs,13,21,34,10,35,20,-43,75,118,11,14.7,0,39,41.1,0,0.0,95,51.0
Austin Dillon,27,20,35,14,36,24,-17,72,89,3,4.2,2,4,5.0,0,0.0,80,47.6
Daniel Suarez,5,7,36,3,35,21,-13,30,43,19,63.3,1,48,96.0,0,0.0,50,82.3
Connor Zilisch,14,15,37,10,37,32,-10,41,51,9,22.0,9,8,16.3,0,0.0,49,55.7
