Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,19,20,Christopher Bell,DEWALT   (Joe Gibbs),Toyota,95,running,8,42,5
2,15,24,William Byron,Raptor   (Rick Hendrick),Chevrolet,95,running,1,41,0
3,1,45,Tyler Reddick,The Beast   (23XI Racing),Toyota,95,running,9,39,0
4,3,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,95,running,0,39,0
5,8,8,Kyle Busch,Rebel Bourbon   (Richard Childress),Chevrolet,95,running,42,46,0
6,6,88,Shane Van Gisbergen,WeatherTech   (Trackhouse Racing),Chevrolet,95,running,23,45,0
7,24,17,Chris Buescher,Fastenal   (Jack Roush),Ford,95,running,0,30,0
8,17,4,Noah Gragson,Rush Truck Centers   (Bob Jenkins),Ford,95,running,0,29,0
9,21,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,95,running,0,28,0
10,10,34,Todd Gilliland,Love's Travel Stops   (Bob Jenkins),Ford,95,running,0,27,0
11,16,71,Michael McDowell,Gainbridge   (Spire Motorsports),Chevrolet,95,running,3,34,0
12,9,1,Ross Chastain,Busch Light For the Love of Texas   (Trackhouse Racing),Chevrolet,95,running,0,25,0
13,4,77,Carson Hocevar,Delaware Life   (Spire Motorsports),Chevrolet,95,running,0,24,0
14,18,19,Chase Briscoe,Bass Pro Shops   (Joe Gibbs),Toyota,95,running,0,23,0
15,26,6,Brad Keselowski,Castrol   (Jack Roush),Ford,95,running,0,22,0
16,29,7,Justin Haley,Group 1001   (Spire Motorsports),Chevrolet,95,running,0,21,0
17,31,35,Riley Herbst,Chumba Casino   (23XI Racing),Toyota,95,running,0,20,0
18,22,47,Ricky Stenhouse Jr,Rate   (HYAK Motorsports),Chevrolet,95,running,0,19,0
19,25,12,Ryan Blaney,MenardsDuracell   (Roger Penske),Ford,95,running,0,27,0
20,2,23,Bubba Wallace,Mobil 1   (23XI Racing),Toyota,95,running,4,30,1
21,11,11,Denny Hamlin,National Debt Relief   (Joe Gibbs),Toyota,95,running,0,16,0
22,33,42,John H. Nemechek,Pye Barker Fire & Safety   (Legacy Motor Club),Toyota,95,running,0,15,0
23,30,41,Cole Custer,Haas/Bonanza   (Gene Haas),Ford,95,running,0,14,0
24,23,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,95,running,0,22,0
25,36,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,95,running,0,12,0
26,35,21,Josh Berry,Freightliner   (Wood Brothers),Ford,95,running,0,11,0
27,32,43,Erik Jones,Dollar Tree   (Legacy Motor Club),Toyota,95,running,0,10,0
28,34,10,Ty Dillon,Sea Best   (Matthew Kaulig),Chevrolet,95,running,0,9,0
29,20,38,Zane Smith,TitleMax   (Bob Jenkins),Ford,95,running,0,8,0
30,12,16,A.J. Allmendinger,Celsius   (Matthew Kaulig),Chevrolet,95,running,2,13,0
31,37,51,Cody Ware,Arby's   (Rick Ware),Ford,95,running,0,6,0
32,7,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,95,running,0,10,0
33,28,60,Ryan Preece,BuildSubmarines.com   (Jack Roush),Ford,95,running,3,14,1
34,13,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,95,running,0,3,0
35,27,3,Austin Dillon,BREZTRI   (Richard Childress),Chevrolet,80,crash,0,2,0
36,5,99,Daniel Suarez,Freeway Insurance   (Trackhouse Racing),Chevrolet,50,crash,0,5,0
37,14,87,Connor Zilisch,Red Bull   (Trackhouse Racing),Chevrolet,49,crash,0,0,0
