Leader,From Lap,To Lap,# Of Laps
Tyler Reddick,1,27,27
Christopher Bell,28,35,8
Chase Elliott,36,50,15
Christopher Bell,51,51,1
Kyle Busch,52,57,6
A.J. Allmendinger,58,70,13
Ryan Blaney,71,76,6
A.J. Allmendinger,77,109,33
