Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,6,16,A.J. Allmendinger,Celsius   (Matthew Kaulig),Chevrolet,109,running,46,41,5
2,14,24,William Byron,HP   (Rick Hendrick),Chevrolet,109,running,0,35,0
3,5,8,Kyle Busch,Lenovo   (Richard Childress),Chevrolet,109,running,6,38,0
4,10,54,Ty Gibbs,Interstate Batteries All Battery Center   (Joe Gibbs),Toyota,109,running,0,35,0
5,7,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,109,running,0,32,0
6,1,45,Tyler Reddick,Jordan Brand   (23XI Racing),Toyota,109,running,27,48,1
7,20,17,Chris Buescher,Fifth Third Bank   (Jack Roush),Ford,109,running,0,30,0
8,16,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,109,running,0,29,0
9,8,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,109,running,15,42,1
10,12,1,Ross Chastain,Worldwide Express   (Trackhouse Racing),Chevrolet,109,running,0,40,0
11,18,41,Ryan Preece,Autodesk/HaasTooling.com   (Stewart Haas Racing),Ford,109,running,0,26,0
12,17,12,Ryan Blaney,Discount Tire   (Roger Penske),Ford,109,running,6,25,0
13,36,5,Kyle Larson,Valvoline / HendrickCars.com   (Rick Hendrick),Chevrolet,109,running,0,30,0
14,15,3,Austin Dillon,Huk Performance Fishing   (Richard Childress),Chevrolet,109,running,0,23,0
15,2,20,Christopher Bell,DEWALT  Plumbing Solutions   (Joe Gibbs),Toyota,109,running,9,37,0
16,4,23,Bubba Wallace,Leidos   (23XI Racing),Toyota,109,running,0,34,0
17,24,7,Corey LaJoie,Gainbridge   (Spire Motorsports),Chevrolet,109,running,0,20,0
18,19,6,Brad Keselowski,Castrol Edge   (Jack Roush),Ford,109,running,0,19,0
19,22,4,Kevin Harvick,Rheem - Chasing a Cure   (Stewart Haas Racing),Ford,109,running,0,18,0
20,11,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,109,running,0,27,0
21,21,10,Aric Almirola,IHOP   (Stewart Haas Racing),Ford,109,running,0,16,0
22,25,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,109,running,0,15,0
23,32,51,Todd Gilliland,Ruedebusch Development & Construction   (Rick Ware),Ford,109,running,0,14,0
24,31,21,Harrison Burton,Motorcraft/Quick Lane   (Wood Brothers),Ford,109,running,0,13,0
25,29,2,Austin Cindric,MenardsCardell Cabinetry   (Roger Penske),Ford,109,running,0,12,0
26,28,78,Josh Bilicki,Zeigler Auto Group   (B.J. McLeod),Chevrolet,109,running,0,0,0
27,33,62,Austin Hill,United Rentals / Beard Oil   (Beard Motorsports),Chevrolet,109,running,0,0,0
28,30,14,Chase Briscoe,Ford Performance Racing School   (Stewart Haas Racing),Ford,109,running,0,9,0
29,26,42,Mike Rockenfeller,Sunseeker Resorts   (Legacy Motor Club),Chevrolet,109,running,0,8,0
30,34,38,Zane Smith,Ambetter Health   (Bob Jenkins),Ford,109,running,0,0,0
31,37,77,Ty Dillon,Bon Secours   (Spire Motorsports),Chevrolet,109,running,0,6,0
32,13,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,109,running,0,7,0
33,3,99,Daniel Suarez,Aguas Frescas   (Trackhouse Racing),Chevrolet,109,running,0,9,0
34,27,47,Ricky Stenhouse Jr,Harris Teeter/Totino's   (JTG-Daugherty Racing),Chevrolet,96,electrical,0,3,0
35,35,15,Andy Lally,Camping World   (Rick Ware),Ford,84,crash,0,0,0
36,23,43,Erik Jones,Allegiant   (Legacy Motor Club),Chevrolet,79,crash,0,1,0
37,9,11,Denny Hamlin,Mavis Tires & Brakes   (Joe Gibbs),Toyota,76,dvp,0,9,0
