Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,2,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,312,running,107,40,6
2,17,12,Ryan Blaney,MenardsRichmond Water Heaters   (Roger Penske),Ford,312,running,12,35,1
3,8,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,312,running,19,34,0
4,4,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,312,running,13,39,0
5,7,20,Christopher Bell,Interstate Batteries - DEWALT   (Joe Gibbs),Toyota,312,running,143,49,0
6,10,45,Tyler Reddick,The Beast Unleashed   (23XI Racing),Toyota,312,running,0,31,0
7,29,23,Bubba Wallace,Columbia Sportswear Company   (23XI Racing),Toyota,312,running,0,30,0
8,5,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,312,running,7,38,0
9,24,17,Chris Buescher,Fastenal   (Jack Roush),Ford,312,running,0,33,0
10,34,99,Daniel Suarez,Freeway Insurance   (Trackhouse Racing),Chevrolet,312,running,0,27,0
11,14,11,Denny Hamlin,FedEx   (Joe Gibbs),Toyota,312,running,0,35,0
12,21,10,Noah Gragson,Nitro Circus   (Stewart Haas Racing),Ford,312,running,0,25,0
13,11,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,312,running,0,25,0
14,16,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,312,running,1,23,0
15,27,6,Brad Keselowski,BuildSubmarines.com   (Jack Roush),Ford,312,running,0,22,0
16,9,21,Harrison Burton,Motorcraft  Quick Lane   (Wood Brothers),Ford,312,running,0,21,0
17,1,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,312,running,9,31,0
18,15,77,Carson Hocevar,Delaware Life   (Spire Motorsports),Chevrolet,312,running,0,19,0
19,3,1,Ross Chastain,Busch Light   (Trackhouse Racing),Chevrolet,312,running,0,18,0
20,32,38,Todd Gilliland,Boozy Jerky!   (Bob Jenkins),Ford,311,running,1,17,0
21,25,8,Kyle Busch,3CHI   (Richard Childress),Chevrolet,311,running,0,16,0
22,19,43,Erik Jones,Dollar Tree   (Legacy Motor Club),Toyota,311,running,0,15,0
23,22,31,Daniel Hemric,Cirkul   (Matthew Kaulig),Chevrolet,311,running,0,14,0
24,39,4,Josh Berry,Texas A&M University   (Stewart Haas Racing),Ford,311,running,0,13,0
25,26,16,Derek Kraus,Western States Flooring   (Matthew Kaulig),Chevrolet,311,running,0,12,0
26,23,84,Jimmie Johnson,Carvana   (Legacy Motor Club),Toyota,310,running,0,11,0
27,36,3,Austin Dillon,Dow   (Richard Childress),Chevrolet,310,running,0,10,0
28,13,7,Justin Haley,Parity Week By Gainbridge   (Spire Motorsports),Chevrolet,310,running,0,9,0
29,12,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,310,running,0,8,0
30,18,42,John H. Nemechek,Mobil 1   (Legacy Motor Club),Toyota,310,running,0,7,0
31,35,34,Michael McDowell,Love's / Fleetguard   (Bob Jenkins),Ford,309,running,0,6,0
32,20,51,Corey LaJoie,Mighty Fire Breaker   (Rick Ware),Ford,309,running,0,5,0
33,30,47,Ricky Stenhouse Jr,Fry's / Silk   (JTG-Daugherty Racing),Chevrolet,309,running,0,4,0
34,31,15,Kaz Grala,MEAT N' BONE   (Rick Ware),Ford,308,running,0,3,0
35,37,44,J.J. Yeley,Johnathan Cohen,Chevrolet,306,running,0,0,0
36,38,66,Chad Finchum,2ONE Pouches   (Carl Long),Ford,302,running,0,0,0
37,33,41,Ryan Preece,HaasTooling.com   (Stewart Haas Racing),Ford,302,running,0,1,0
38,40,50,Jeb Burton,Luxedo   (Team AmeriVet),Chevrolet,294,running,0,0,0
39,28,71,Zane Smith,Focused Health   (Spire Motorsports),Chevrolet,247,crash,0,1,0
40,6,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,1,crash,0,1,0
