Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,1,8,Tyler Reddick,3CHI   (Richard Childress),Chevrolet,86,running,38,40,5
2,2,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,86,running,0,35,0
3,13,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,86,running,0,36,0
4,9,38,Todd Gilliland,Ruedebusch Dev. & Construction   (Bob Jenkins),Ford,86,running,4,38,0
5,19,23,Bubba Wallace,Embrace Home Loans   (23XI Racing),Toyota,86,running,0,40,0
6,5,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,86,running,0,38,0
7,20,16,A.J. Allmendinger,Gold Fish Casino Slots   (Matthew Kaulig),Chevrolet,86,running,3,0,0
8,7,34,Michael McDowell,Horizon Hobby   (Bob Jenkins),Ford,86,running,0,29,0
9,24,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,86,running,0,31,0
10,16,17,Chris Buescher,Violet Defense   (Jack Roush),Ford,86,running,0,27,0
11,10,18,Kyle Busch,M&M's Peanut Butter   (Joe Gibbs),Toyota,86,running,0,38,0
12,4,20,Christopher Bell,CRAFTSMAN Racing for a Miracle   (Joe Gibbs),Toyota,86,running,17,35,1
13,38,47,Ricky Stenhouse Jr,Kroger/ GO-GURT   (JTG-Daugherty Racing),Chevrolet,86,running,0,24,0
14,15,11,Denny Hamlin,FedEx Express   (Joe Gibbs),Toyota,86,running,0,28,0
15,35,43,Erik Jones,FOCUSfactor   (Petty GMS Motorsports),Chevrolet,86,running,0,24,0
16,8,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,86,running,0,34,0
17,26,45,Ty Gibbs,Monster Energy   (23XI Racing),Toyota,86,running,0,0,0
18,31,7,Corey LaJoie,Fraternal Order of Eagles   (Spire Motorsports),Chevrolet,86,running,0,19,0
19,17,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,86,running,0,18,0
20,12,6,Brad Keselowski,Castrol   (Jack Roush),Ford,86,running,0,17,0
21,25,19,Martin Truex Jr,Auto-Owners / MTJF Sherry Strong   (Joe Gibbs),Toyota,86,running,0,17,0
22,32,77,Josh Bilicki,Zeigler Auto/Caliber Collision   (Spire Motorsports),Chevrolet,86,running,0,0,0
23,3,14,Chase Briscoe,HighPoint.com   (Stewart Haas Racing),Ford,86,running,5,28,1
24,33,51,Cody Ware,Nurtec ODT   (Rick Ware),Ford,86,running,0,14,0
25,37,78,Josh Williams,Alloy Employer Services   (B.J. McLeod),Ford,86,running,0,0,0
26,6,12,Ryan Blaney,Menards  Moen   (Roger Penske),Ford,86,running,17,20,0
27,21,1,Ross Chastain,Worldwide Express   (Trackhouse Racing),Chevrolet,86,running,0,10,0
28,11,99,Daniel Suarez,Freeway Insurance   (Trackhouse Racing),Chevrolet,86,running,0,9,0
29,27,15,Joey Hand,Built Ford Proud   (Rick Ware),Ford,85,running,2,8,0
30,29,3,Austin Dillon,BetMGM   (Richard Childress),Chevrolet,85,running,0,7,0
31,23,24,William Byron,Acronis   (Rick Hendrick),Chevrolet,79,crash,0,14,0
32,28,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,65,dvp,0,5,0
33,18,4,Kevin Harvick,Gearwrench   (Stewart Haas Racing),Ford,64,crash,0,4,0
34,30,42,Ty Dillon,Ferris   (Petty GMS Motorsports),Chevrolet,60,crash,0,9,0
35,22,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,57,crash,0,6,0
36,36,26,Daniil Kvyat,Hezeberg Systems   (Team Hezeberg),Toyota,43,suspension,0,1,0
37,34,27,Loris Hezemans,SHERFICK COMPANIES   (Team Hezeberg),Ford,34,drivetrain,0,0,0
38,14,10,Aric Almirola,Mobil 1  GEARWRENCH   (Stewart Haas Racing),Ford,24,crash,0,1,0
