Leader,From Lap,To Lap,# Of Laps
Tyler Reddick,1,12,12
Chase Briscoe,13,17,5
Ryan Blaney,18,32,15
Christopher Bell,33,49,17
Tyler Reddick,50,50,1
Ryan Blaney,51,52,2
A.J. Allmendinger,53,55,3
Todd Gilliland,56,59,4
Joey Hand,60,61,2
Tyler Reddick,62,86,25
