Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,9,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,268,running,29,40,5
2,19,21,Matt DiBenedetto,Menards / Duracell Optimum   (Wood Brothers),Ford,268,running,8,38,0
3,10,11,Denny Hamlin,FedEx Office   (Joe Gibbs),Toyota,268,running,121,53,1
4,11,19,Martin Truex Jr,Bass Pro Shops / Tracker Boats & ATVs   (Joe Gibbs),Toyota,268,running,0,42,0
5,8,88,Alex Bowman,Llumar   (Rick Hendrick),Chevrolet,268,running,5,43,0
6,2,18,Kyle Busch,M&M's   (Joe Gibbs),Toyota,268,running,6,39,0
7,15,12,Ryan Blaney,Dex Imaging   (Roger Penske),Ford,268,running,1,40,0
8,13,20,Erik Jones,Today's The Day   (Joe Gibbs),Toyota,268,running,0,29,0
9,16,17,Chris Buescher,Sunny D   (Jack Roush),Ford,268,running,10,28,0
10,1,4,Kevin Harvick,Mobil 1   (Stewart Haas Racing),Ford,268,running,0,37,0
11,18,48,Jimmie Johnson,Ally Inspired by Danny Koker   (Rick Hendrick),Chevrolet,268,running,0,26,0
12,6,14,Clint Bowyer,One Cure   (Stewart Haas Racing),Ford,268,running,0,28,0
13,12,2,Brad Keselowski,Auto Trader   (Roger Penske),Ford,268,running,2,24,0
14,5,22,Joey Logano,Pennzoil   (Roger Penske),Ford,268,running,1,32,0
15,27,6,Ryan Newman,Guaranteed Rate   (Jack Roush),Ford,268,running,0,22,0
16,22,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,268,running,0,21,0
17,4,10,Aric Almirola,HighPoint.com   (Stewart Haas Racing),Ford,268,running,0,20,0
18,20,42,Matt Kenseth,McDonald's McDelivery   (Chip Ganassi),Chevrolet,268,running,0,19,0
19,21,37,Ryan Preece,Slim Jim   (JTG-Daugherty Racing),Chevrolet,268,running,0,18,0
20,25,38,John H. Nemechek,Speedy Cash   (Bob Jenkins),Ford,268,running,0,17,0
21,17,34,Michael McDowell,Love's Travel Stops / Delo   (Bob Jenkins),Ford,268,running,0,16,0
22,3,9,Chase Elliott,UniFirst   (Rick Hendrick),Chevrolet,268,running,73,32,1
23,33,47,Ricky Stenhouse Jr,Kroger / Cheerios / Hershey's / Hungry Jack   (JTG-Daugherty Racing),Chevrolet,268,running,0,14,0
24,26,95,Christopher Bell,Rheem / Watts   (Leavine Family Racing),Toyota,268,running,0,13,0
25,28,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,268,running,12,13,0
26,24,13,Ty Dillon,GEICO Military   (Germain Racing),Chevrolet,267,running,0,11,0
27,31,32,Corey LaJoie,Trump 2020   (Archie St. Hilaire),Ford,267,running,0,10,0
28,23,43,Bubba Wallace,Door Dash   (Richard Petty Motorsports),Chevrolet,266,running,0,9,0
29,29,96,Daniel Suarez,Team USA   (Gaunt Brothers),Toyota,265,running,0,8,0
30,35,15,Brennan Poole,Goettl Air Conditioning & Plumbing   (Rick Ware),Chevrolet,265,running,0,7,0
31,30,27,Gray Gaulding,Panini America   (Rick Ware),Ford,262,running,0,0,0
32,7,3,Austin Dillon,Dow Frost   (Richard Childress),Chevrolet,261,running,0,15,0
33,37,77,J.J. Yeley,BetterForYorHealth.com   (Spire Motorsports),Chevrolet,261,running,0,0,0
34,32,00,Quin Houff,Victory Weekend   (StarCom Racing),Chevrolet,259,running,0,3,0
35,34,51,Joey Gase,Nevada Donate Life   (Rick Ware),Ford,256,running,0,0,0
36,38,53,Josh Bilicki,Dollar Loan Center   (Rick Ware),Ford,227,suspension,0,0,0
37,36,66,Timmy Hill,CrashClaimsR.us / James Carter Attorney   (Carl Long),Toyota,160,rear end,0,0,0
38,14,8,Tyler Reddick,CAT Mining   (Richard Childress),Chevrolet,157,crash,0,1,0
39,39,49,Chad Finchum,RoofClaim.com / LasVegas.net   (Carl Long),Toyota,19,overheating,0,0,0
