driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Tyler Reddick,1,6,1,1,26,4,-8,114,122,78,68.4,35,262,98.1,97,36.3,267,135.3
Ryan Blaney,20,2,2,1,35,5,15,149,134,78,52.3,24,253,94.8,47,17.6,267,122.3
Denny Hamlin,4,4,3,1,23,5,10,124,114,95,76.6,17,266,99.6,21,7.9,267,118.2
Christopher Bell,3,3,4,1,21,5,0,125,125,74,59.2,12,254,95.1,3,1.1,267,111.2
Chase Elliott,7,1,5,1,24,4,5,124,119,83,66.9,29,254,95.1,81,30.3,267,123.7
William Byron,25,5,6,4,34,10,26,173,147,85,49.1,5,230,86.1,0,0.0,267,104.7
Alex Bowman,11,8,7,3,28,9,0,146,146,85,58.2,6,248,92.9,0,0.0,267,98.5
A.J. Allmendinger,32,18,8,2,33,15,32,200,168,67,33.5,9,161,60.3,0,0.0,267,87.8
Carson Hocevar,15,7,9,3,33,10,3,146,143,72,49.3,7,218,81.6,0,0.0,267,96.9
Ryan Preece,35,9,10,6,38,15,24,195,171,65,33.3,0,187,70.0,0,0.0,267,81.5
Josh Berry,12,23,11,6,32,15,9,168,159,84,50.0,2,184,68.9,0,0.0,267,81.8
Chase Briscoe,13,12,12,4,26,14,6,189,183,109,57.7,4,200,74.9,0,0.0,267,84.6
Kyle Larson,2,19,13,1,35,14,26,156,130,63,40.4,11,149,55.8,1,0.4,267,90.4
Michael McDowell,24,25,14,3,35,19,12,184,172,32,17.4,4,72,27.0,0,0.0,267,72.0
Chris Buescher,21,24,15,8,37,24,26,211,185,20,9.5,4,37,13.9,0,0.0,267,63.3
Daniel Suarez,23,16,16,6,31,19,15,214,199,32,15.0,0,55,20.6,0,0.0,267,73.3
Brad Keselowski,18,34,17,1,36,20,-7,180,187,56,31.1,5,104,39.0,8,3.0,267,63.5
Bubba Wallace,8,11,18,1,30,12,-15,167,182,66,39.5,11,165,61.8,2,0.7,267,84.8
Noah Gragson,16,22,19,9,34,20,-10,205,215,27,13.2,8,39,14.6,0,0.0,267,64.6
Todd Gilliland,31,33,20,1,37,27,-21,144,165,8,5.6,2,17,6.4,1,0.4,267,49.9
Ricky Stenhouse Jr,5,17,21,4,32,19,-21,183,204,21,11.5,0,35,13.1,0,0.0,267,63.2
Erik Jones,28,30,22,13,38,31,-9,140,149,2,1.4,1,2,0.7,0,0.0,267,43.2
Martin Truex Jr,6,15,23,3,26,12,9,169,160,88,52.1,13,191,71.5,0,0.0,267,82.6
Harrison Burton,34,32,24,3,37,27,13,214,201,11,5.1,0,15,5.6,0,0.0,267,45.8
Austin Dillon,30,27,25,5,35,23,22,223,201,16,7.2,1,24,9.0,0,0.0,267,58.1
John H. Nemechek,29,26,26,2,37,26,-13,192,205,8,4.2,1,11,4.1,0,0.0,267,46.7
Austin Cindric,36,21,27,3,36,26,-26,172,198,17,9.9,1,25,9.4,0,0.0,267,43.9
Joey Logano,26,14,28,2,33,20,-22,196,218,35,17.9,0,65,24.3,0,0.0,267,57.3
Daniel Hemric,9,31,29,6,36,27,-7,174,181,11,6.3,0,17,6.4,0,0.0,267,39.7
Zane Smith,19,10,30,7,35,20,-10,186,196,41,22.0,3,95,35.6,0,0.0,267,62.1
Kyle Busch,17,29,31,1,37,24,-13,210,223,31,14.8,0,43,16.1,5,1.9,267,48.2
Kaz Grala,27,35,32,11,38,34,-8,81,89,3,3.7,0,3,1.1,0,0.0,267,31.2
Ross Chastain,22,20,33,12,36,25,-14,166,180,13,7.8,1,22,8.2,0,0.0,267,43.9
Justin Haley,10,36,34,1,38,32,4,147,143,24,16.3,6,26,9.8,1,0.4,266,33.7
Corey LaJoie,33,28,35,22,38,32,-12,102,114,0,0.0,0,0,0.0,0,0.0,266,29.5
Ty Gibbs,14,13,36,10,37,24,-35,112,147,22,19.6,7,71,27.2,0,0.0,261,54.7
Chad Finchum,38,38,37,27,38,38,0,22,22,0,0.0,0,0,0.0,0,0.0,258,23.7
J.J. Yeley,37,37,38,9,38,36,-7,53,60,4,7.5,0,5,2.2,0,0.0,223,24.8
