Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,23,11,Denny Hamlin,FedEx Office   (Joe Gibbs),Toyota,277,running,153,53,6
2,14,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,277,running,4,50,0
3,18,18,Kyle Busch,M&M's Halloween   (Joe Gibbs),Toyota,277,running,0,41,0
4,15,1,Kurt Busch,Advent Health   (Chip Ganassi),Chevrolet,277,running,0,33,0
5,25,24,William Byron,UniFirst   (Rick Hendrick),Chevrolet,277,running,1,39,0
6,11,19,Martin Truex Jr,Bass Pro Shops / Tracker ATVs & Boats   (Joe Gibbs),Toyota,277,running,33,46,0
7,20,20,Erik Jones,Reser's Fine Foods   (Joe Gibbs),Toyota,277,running,0,32,0
8,21,14,Clint Bowyer,DeKalb / Left Turns For Learning   (Stewart Haas Racing),Ford,277,running,0,31,0
9,40,4,Kevin Harvick,Jimmy John's 3 Dollar Little John   (Stewart Haas Racing),Ford,277,running,0,33,0
10,12,48,Jimmie Johnson,Ally Fueling Futures   (Rick Hendrick),Chevrolet,277,running,0,27,0
11,16,88,Alex Bowman,Nationwide / ProtectMyFarm.com   (Rick Hendrick),Chevrolet,277,running,7,26,0
12,28,47,Ryan Preece,Kroger / No Yolks / American Beauty   (JTG-Daugherty Racing),Chevrolet,277,running,0,25,0
13,26,37,Chris Buescher,Kroger - Simmer Like A Winner   (JTG-Daugherty Racing),Chevrolet,277,running,0,24,0
14,5,42,Kyle Larson,Credit One Bank   (Chip Ganassi),Chevrolet,277,running,60,23,0
15,27,95,Matt DiBenedetto,Toyota Express Maintenance   (Leavine Family Racing),Toyota,277,running,0,22,0
16,19,17,Ricky Stenhouse Jr,Milwaukee / Fastenal   (Jack Roush),Ford,277,running,1,22,0
17,29,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,277,running,4,34,1
18,22,21,Paul Menard,Menards / Atlas   (Wood Brothers),Ford,277,running,0,22,0
19,4,2,Brad Keselowski,Discount Tire   (Roger Penske),Ford,277,running,2,23,0
20,9,3,Austin Dillon,Roland   (Richard Childress),Chevrolet,277,running,0,17,0
21,3,12,Ryan Blaney,Menards / Dickies   (Roger Penske),Ford,277,running,2,29,0
22,24,13,Ty Dillon,GEICO   (Germain Racing),Chevrolet,276,running,0,15,0
23,13,10,Aric Almirola,Smithfield / Hy-Vee   (Stewart Haas Racing),Ford,274,running,0,14,0
24,6,34,Michael McDowell,"Love's Travel Stops / Prime, Inc.   (Bob Jenkins)",Ford,274,running,0,13,0
25,17,36,Matt Tifft,Louis Kemp Crab Delights   (Bob Jenkins),Ford,273,running,0,12,0
26,2,38,David Ragan,MDS   (Bob Jenkins),Ford,273,running,0,11,0
27,33,15,Ross Chastain,Harrah's North Kansas City   (Jay Robinson),Chevrolet,272,running,0,0,0
28,31,32,Corey LaJoie,Kansasland / Nebraskaland   (Archie St. Hilaire),Ford,272,running,0,9,0
29,32,96,Parker Kligerman,Gaunt Brothers,Toyota,271,running,0,0,0
30,36,51,J.J. Yeley,Jacob Companies   (Rick Ware),Ford,271,running,0,0,0
31,1,8,Daniel Hemric,Caterpillar   (Richard Childress),Chevrolet,270,crash,4,6,0
32,8,41,Daniel Suarez,Arris   (Stewart Haas Racing),Ford,270,crash,6,13,0
33,34,27,Reed Sorenson,Winning Streaks Restaurant   (Jay Robinson),Chevrolet,268,running,0,4,0
34,35,52,Garrett Smithley,Bangor Savings Bank   (Rick Ware),Ford,267,running,0,0,0
35,10,43,Bubba Wallace,Victory Junction   (Richard Petty Motorsports),Chevrolet,263,crash,0,2,0
36,37,53,Josh Bilicki,Insurance King   (Rick Ware),Ford,262,running,0,0,0
37,30,00,Landon Cassill,Creek Enterprise / StarCom Fiber   (StarCom Racing),Chevrolet,203,vibration,0,0,0
38,39,66,Joey Gase,Page Construction   (Carl Long),Toyota,107,crash,0,0,0
39,38,77,Timmy Hill,Spire Motorsports,Chevrolet,95,too slow,0,0,0
40,7,6,Ryan Newman,Roush Performance   (Jack Roush),Ford,72,crash,0,1,0
