driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Ross Chastain,1,5,1,1,14,3,-4,71,75,49,69.0,37,300,100.0,99,33.0,300,138.3
Martin Truex Jr,6,1,2,1,25,3,-1,83,84,48,57.8,44,297,99.0,50,16.7,300,124.7
Denny Hamlin,8,2,3,1,27,4,7,73,66,43,58.9,15,298,99.3,81,27.0,300,117.4
Chase Elliott,14,6,4,1,17,7,8,77,69,45,58.4,17,296,98.7,1,0.3,300,105.6
Kyle Larson,7,9,5,5,29,10,-6,103,109,49,47.6,11,284,94.7,0,0.0,300,99.0
William Byron,5,4,6,1,19,5,-2,76,78,44,57.9,11,296,98.7,5,1.7,300,108.6
Christopher Bell,22,8,7,1,25,8,6,95,89,53,55.8,12,266,88.7,3,1.0,300,100.8
Erik Jones,23,12,8,5,28,14,16,116,100,42,36.2,1,190,63.3,0,0.0,300,84.1
Kyle Busch,11,24,9,1,36,16,24,129,105,33,25.6,33,149,49.7,12,4.0,300,85.8
A.J. Allmendinger,19,7,10,4,26,12,26,116,90,53,45.7,5,248,82.7,0,0.0,300,90.3
Brad Keselowski,20,11,11,1,28,15,-2,120,122,38,31.7,7,168,56.0,2,0.7,300,76.1
Daniel Suarez,10,13,12,1,36,16,21,121,100,35,28.9,3,166,55.3,1,0.3,300,72.1
Austin Dillon,26,17,13,10,31,19,-3,103,106,16,15.5,0,59,19.7,0,0.0,300,66.3
Ty Gibbs,16,10,14,4,30,14,-9,121,130,54,44.6,1,232,77.3,0,0.0,300,80.9
Bubba Wallace,9,3,15,3,34,15,-1,106,107,27,25.5,0,143,47.7,0,0.0,300,71.5
Ryan Preece,25,31,16,16,36,25,2,79,77,0,0.0,2,0,0.0,0,0.0,300,55.0
Alex Bowman,15,25,17,1,26,16,-9,107,116,46,43.0,16,165,55.0,9,3.0,300,70.4
Chris Buescher,12,14,18,7,24,13,-18,86,104,33,38.4,1,215,71.7,0,0.0,300,75.9
Joey Logano,4,15,19,3,25,14,-25,112,137,48,42.9,1,172,57.3,0,0.0,300,72.4
Corey LaJoie,36,18,20,3,36,22,26,122,96,14,11.5,0,24,8.0,0,0.0,300,53.0
Harrison Burton,31,20,21,7,36,24,12,117,105,8,6.8,0,8,2.7,0,0.0,300,51.2
Ricky Stenhouse Jr,28,19,22,10,34,21,-1,100,101,6,6.0,0,6,2.0,0,0.0,299,56.5
Justin Haley,3,21,23,3,30,19,-19,103,122,22,21.4,2,82,27.4,0,0.0,299,56.1
Kevin Harvick,17,16,24,4,34,17,-5,101,106,16,15.8,11,86,28.8,0,0.0,299,71.5
Aric Almirola,21,29,25,11,34,22,-1,106,107,10,9.4,9,35,11.7,0,0.0,299,52.4
Noah Gragson,30,22,26,3,31,24,8,116,108,16,13.8,0,18,6.0,0,0.0,299,43.5
Austin Cindric,24,23,27,15,35,26,12,104,92,2,1.9,0,1,0.3,0,0.0,299,42.2
Michael McDowell,33,28,28,23,36,30,-3,70,73,0,0.0,4,0,0.0,0,0.0,299,36.6
J.J. Yeley,29,30,29,3,35,30,-9,72,81,7,9.7,0,3,1.0,0,0.0,298,35.3
Tyler Reddick,2,35,30,1,36,19,-2,51,53,21,41.2,28,137,46.0,33,11.1,298,92.3
Chase Briscoe,18,27,31,11,34,30,-21,73,94,3,4.1,0,1,0.3,0,0.0,298,33.8
Ty Dillon,34,26,32,1,34,29,-2,92,94,9,9.8,0,9,3.0,4,1.3,298,36.6
Brennan Poole,32,33,33,6,35,32,-7,66,73,5,7.6,0,2,0.7,0,0.0,297,29.0
Josh Bilicki,35,32,34,11,36,33,3,72,69,6,8.3,0,1,0.3,0,0.0,297,25.5
Todd Gilliland,27,34,35,17,36,35,-13,51,64,0,0.0,0,0,0.0,0,0.0,296,25.3
Ryan Blaney,13,36,36,7,24,24,-9,57,66,30,52.6,0,143,97.9,0,0.0,146,56.0
