Leader,From Lap,To Lap,# Of Laps
"Martin Truex, Jr.",1,15,15
William Byron,16,36,21
"Martin Truex, Jr.",37,37,1
Kyle Larson,38,122,85
Denny Hamlin,123,123,1
Kyle Larson,124,172,49
Denny Hamlin,173,173,1
Kyle Larson,174,243,70
Alex Bowman,244,244,1
Kyle Larson,245,303,59
Alex Bowman,304,400,97
