Leader,From Lap,To Lap,# Of Laps
Kyle Larson,1,55,55
Chase Elliott,56,62,7
Kyle Larson,63,84,22
Chase Elliott,85,199,115
"Martin Truex, Jr.",200,204,5
Chase Elliott,205,341,137
Joey Logano,342,350,9
Chase Elliott,351,380,30
Austin Dillon,381,385,5
"Martin Truex, Jr.",386,388,3
Denny Hamlin,389,437,49
"Martin Truex, Jr.",438,438,1
Denny Hamlin,439,477,39
Alex Bowman,478,478,1
Denny Hamlin,479,493,15
Alex Bowman,494,501,8
