Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,10,2,Brad Keselowski,Money Lion   (Roger Penske),Ford,191,running,1,49,5
2,4,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,191,running,12,41,0
3,23,34,Michael McDowell,Love's Travel Stops / Speedco   (Bob Jenkins),Ford,191,running,0,45,0
4,16,4,Kevin Harvick,Busch Dog Brew   (Stewart Haas Racing),Ford,191,running,12,35,0
5,13,21,Matt DiBenedetto,Motorcraft / Quick Lane   (Wood Brothers),Ford,191,running,28,42,1
6,38,16,Kaz Grala,Chevrolet / Hyperice   (Matthew Kaulig),Chevrolet,191,running,0,31,0
7,20,8,Tyler Reddick,Roland   (Richard Childress),Chevrolet,191,running,0,30,0
8,11,3,Austin Dillon,Bass Pro Shops / Tracker Off Road   (Richard Childress),Chevrolet,191,running,0,29,0
9,7,12,Ryan Blaney,Menards / Sylvania   (Roger Penske),Ford,191,running,11,42,0
10,27,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,191,running,0,27,0
11,25,14,Chase Briscoe,Rush Truck Centers / Cummins   (Stewart Haas Racing),Ford,191,running,1,26,0
12,30,38,Anthony Alfredo,Speedy Cash   (Bob Jenkins),Ford,191,running,0,25,0
13,28,6,Ryan Newman,Castrol   (Jack Roush),Ford,191,running,2,24,0
14,29,37,Ryan Preece,Kroger / Reese's   (JTG-Daugherty Racing),Chevrolet,191,running,9,29,0
15,14,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,191,running,16,22,0
16,18,42,Ross Chastain,Caregility / Yorktel   (Chip Ganassi),Chevrolet,191,running,12,21,0
17,6,20,Christopher Bell,DeWalt   (Joe Gibbs),Toyota,191,running,2,23,0
18,9,18,Kyle Busch,Interstate Batteries   (Joe Gibbs),Toyota,191,running,6,26,0
19,24,23,Bubba Wallace,Door Dash   (23XI Racing),Toyota,191,running,16,28,1
20,39,96,Harrison Burton,Dex Imaging   (Gaunt Brothers),Toyota,191,running,0,0,0
21,21,17,Chris Buescher,Fastenal / Milwaukee   (Jack Roush),Ford,191,running,0,25,0
22,26,7,Corey LaJoie,Fox Nation   (Spire Motorsports),Chevrolet,191,running,0,15,0
23,19,99,Daniel Suarez,CommScope   (Trackhouse Racing),Chevrolet,191,running,0,14,0
24,8,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,191,running,3,21,0
25,31,78,B.J. McLeod,Long-Lewis Automotive Group   (B.J. McLeod),Ford,191,running,0,0,0
26,37,15,J.J. Yeley,Arrowhead Brass   (Rick Ware),Chevrolet,191,running,0,0,0
27,22,43,Erik Jones,U.S. Air Force Tuskegee Airmen   (Richard Petty Motorsports),Chevrolet,190,crash,7,10,0
28,33,51,Cody Ware,Nurtec ODT   (Rick Ware),Chevrolet,190,running,0,0,0
29,40,66,Timmy Hill,Supreme Transportation   (Carl Long),Ford,190,running,0,0,0
30,34,77,Justin Haley,FOE   (Spire Motorsports),Chevrolet,190,running,0,0,0
31,3,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,189,running,0,6,0
32,1,11,Denny Hamlin,FedEx Ground   (Joe Gibbs),Toyota,188,running,43,12,0
33,17,47,Ricky Stenhouse Jr,NOS Energy Drink   (JTG-Daugherty Racing),Chevrolet,186,running,0,7,0
34,35,28,Joey Gase,Register Me Davey Allison Tribute   (Rick Ware),Ford,186,running,0,0,0
35,15,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,185,running,0,2,0
36,36,52,Josh Bilicki,Jacob Companies   (Rick Ware),Ford,180,running,0,1,0
37,32,00,Quin Houff,Permatex   (StarCom Racing),Chevrolet,168,crash,0,1,0
38,5,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,123,dvp,0,5,0
39,2,22,Joey Logano,Autotrader   (Roger Penske),Ford,59,crash,10,1,0
40,12,5,Kyle Larson,Hendrickcars.com   (Rick Hendrick),Chevrolet,3,engine,0,1,0
