driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Austin Cindric,2,5,1,1,29,6,10,77,67,45,58.4,16,222,92.5,53,22.1,240,129.6
Denny Hamlin,6,15,2,2,30,11,6,113,107,51,45.1,10,195,81.3,0,0.0,240,114.2
Brad Keselowski,7,6,3,1,34,11,26,95,69,61,64.2,12,168,70.0,17,7.1,240,102.0
Tyler Reddick,5,22,4,3,31,15,20,113,93,34,30.1,5,125,52.1,0,0.0,240,94.4
Joey Logano,12,8,5,1,27,11,16,90,74,46,51.1,1,176,73.3,1,0.4,240,99.0
Austin Dillon,18,11,6,2,35,14,-13,126,139,32,25.4,8,146,60.8,0,0.0,240,97.2
Christopher Bell,4,1,7,1,24,4,8,106,98,69,65.1,74,233,97.1,80,33.3,240,133.7
Carson Hocevar,20,9,8,3,36,17,23,107,84,32,29.9,1,107,44.6,0,0.0,240,78.6
Justin Haley,21,27,9,2,33,20,11,139,128,31,22.3,0,67,27.9,0,0.0,240,70.3
Kyle Larson,13,4,10,1,32,13,21,134,113,51,38.1,5,171,71.3,7,2.9,240,87.0
Ty Gibbs,9,18,11,2,32,14,24,147,123,40,27.2,6,148,61.7,0,0.0,240,85.2
Ross Chastain,16,19,12,4,30,17,5,115,110,47,40.9,0,108,45.0,0,0.0,240,75.8
Chase Elliott,17,2,13,1,24,10,5,106,101,61,57.5,0,204,85.0,0,0.0,240,97.2
Chris Buescher,26,32,14,4,34,22,3,112,109,18,16.1,9,34,14.2,0,0.0,240,62.9
William Byron,11,21,15,6,29,17,12,118,106,25,21.2,0,77,32.1,0,0.0,240,71.3
Todd Gilliland,35,29,16,1,36,22,-27,104,131,15,14.4,0,42,17.5,6,2.5,240,56.5
Chase Briscoe,23,10,17,3,31,15,0,98,98,34,34.7,0,128,53.3,0,0.0,240,70.5
Daniel Hemric,28,13,18,4,36,23,2,93,91,11,11.8,0,86,35.8,0,0.0,240,48.8
Zane Smith,36,14,19,9,36,23,8,102,94,14,13.7,0,58,24.2,0,0.0,240,49.3
Ricky Stenhouse Jr,24,20,20,1,34,19,-19,110,129,15,13.6,1,65,27.1,0,0.0,240,58.9
Bubba Wallace,8,23,21,3,27,16,-9,134,143,38,28.4,1,120,50.0,0,0.0,240,63.1
Noah Gragson,27,17,22,7,34,23,6,112,106,12,10.7,0,35,14.6,0,0.0,240,45.8
Daniel Suarez,31,31,23,10,35,27,7,135,128,6,4.4,3,15,6.3,0,0.0,240,39.9
Ryan Blaney,3,7,24,1,31,6,6,75,69,51,68.0,20,219,91.3,20,8.3,240,92.9
Michael McDowell,1,28,25,1,32,16,-10,104,114,40,38.5,10,123,51.5,40,16.7,239,65.9
Erik Jones,22,25,26,8,32,24,-5,123,128,14,11.4,2,30,12.6,0,0.0,239,44.2
John H. Nemechek,33,30,27,7,36,26,-4,133,137,15,11.3,0,25,10.5,0,0.0,239,36.0
Alex Bowman,14,26,28,6,31,19,-5,137,142,48,35.0,0,99,41.4,0,0.0,239,45.5
Ryan Preece,32,24,29,3,33,21,-12,122,134,19,15.6,1,75,31.4,0,0.0,239,52.4
Derek Kraus,25,33,30,6,36,27,-36,75,111,17,22.7,0,38,15.9,0,0.0,239,31.8
Harrison Burton,30,12,31,8,35,25,-5,109,114,14,12.8,0,59,24.7,0,0.0,239,34.3
Corey LaJoie,15,16,32,11,36,27,-19,114,133,11,9.6,0,13,5.4,0,0.0,239,28.2
Cody Ware,34,34,33,31,36,34,-2,39,41,0,0.0,0,0,0.0,0,0.0,238,25.3
Martin Truex Jr,19,35,34,1,36,25,-21,57,78,17,29.8,13,51,21.5,1,0.4,237,71.4
Kyle Busch,10,3,35,1,34,21,-15,84,99,24,28.6,3,95,68.3,15,10.8,139,79.7
Josh Berry,29,36,36,2,35,27,-17,60,77,6,10.0,1,43,39.5,0,0.0,109,53.7
