Leader,From Lap,To Lap,# Of Laps
Kevin Harvick,1,30,30
Kyle Busch,31,131,101
"Martin Truex, Jr.",132,194,63
Joey Logano,195,246,52
"Martin Truex, Jr.",247,265,19
Brad Keselowski,266,293,28
"Martin Truex, Jr.",294,318,25
Brad Keselowski,319,321,3
"Martin Truex, Jr.",322,400,79
