Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,9,2,Brad Keselowski,Western Star / Alliance Parts   (Roger Penske),Ford,400,running,192,57,6
2,14,19,Martin Truex Jr,Bass Pro Shops / Tracker Boats & ATVs   (Joe Gibbs),Toyota,400,running,0,47,0
3,2,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,400,running,45,49,0
4,3,3,Austin Dillon,Dow Norkool   (Richard Childress),Chevrolet,400,running,55,51,0
5,12,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,400,running,2,41,0
6,6,18,Kyle Busch,M&M's   (Joe Gibbs),Toyota,400,running,4,36,0
7,1,4,Kevin Harvick,Hunt Brothers Pizza / Fields   (Stewart Haas Racing),Ford,400,running,41,37,0
8,10,10,Aric Almirola,Smithfield Hometown Original   (Stewart Haas Racing),Ford,400,running,0,32,0
9,4,88,Alex Bowman,ChevyGoods.com / Truck Hero   (Rick Hendrick),Chevrolet,400,running,0,33,0
10,11,14,Clint Bowyer,Ford Performance Racing School   (Stewart Haas Racing),Ford,400,running,0,28,0
11,22,8,Tyler Reddick,CAT Rental Store   (Richard Childress),Chevrolet,400,running,0,26,0
12,7,11,Denny Hamlin,FedEx Cares   (Joe Gibbs),Toyota,399,running,45,35,1
13,8,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,399,running,15,28,0
14,13,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,399,running,0,23,0
15,26,95,Christopher Bell,Rheem / Germania Insurance   (Leavine Family Racing),Toyota,399,running,0,22,0
16,19,42,Matt Kenseth,Ronald McDonald House Charities   (Chip Ganassi),Chevrolet,399,running,0,23,0
17,16,21,Matt DiBenedetto,Quick Lane Tire & Auto Center   (Wood Brothers),Ford,399,running,0,20,0
18,23,47,Ricky Stenhouse Jr,Kroger / Energizer / Hershey's / Hungry Jack   (JTG-Daugherty Racing),Chevrolet,398,running,0,21,0
19,15,12,Ryan Blaney,Menards / Libman   (Roger Penske),Ford,398,running,0,18,0
20,24,37,Ryan Preece,Kleenex   (JTG-Daugherty Racing),Chevrolet,398,running,0,17,0
21,5,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,398,running,0,16,0
22,17,20,Erik Jones,Irwin Speedbor   (Joe Gibbs),Toyota,398,running,0,15,0
23,21,6,Ryan Newman,Guaranteed Rate   (Jack Roush),Ford,397,running,0,14,0
24,25,17,Chris Buescher,Fastenal / MCR Safety   (Jack Roush),Ford,397,running,0,13,0
25,20,34,Michael McDowell,Love's Travel Stops / Speedco   (Bob Jenkins),Ford,397,running,0,12,0
26,30,43,Bubba Wallace,Door Dash   (Richard Petty Motorsports),Chevrolet,397,running,0,11,0
27,34,32,Corey LaJoie,Trump 2020   (Archie St. Hilaire),Ford,396,running,0,10,0
28,27,13,Ty Dillon,GEICO   (Germain Racing),Chevrolet,396,running,0,9,0
29,28,96,Daniel Suarez,Toyota T-Ten   (Gaunt Brothers),Toyota,396,running,0,8,0
30,31,38,John H. Nemechek,MDS Trucking   (Bob Jenkins),Ford,396,running,0,7,0
31,18,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,395,running,0,6,0
32,33,00,Quin Houff,Trucker Appreciation   (StarCom Racing),Chevrolet,390,running,0,5,0
33,29,15,Brennan Poole,Rick Ware,Chevrolet,390,running,1,4,0
34,32,27,J.J. Yeley,Jacob Companies   (Rick Ware),Ford,388,running,0,0,0
35,36,51,Joey Gase,DonateLifeVirginia.org   (Rick Ware),Ford,387,running,0,0,0
36,35,77,Reed Sorenson,BetterForYourHealth.com   (Spire Motorsports),Chevrolet,387,running,0,1,0
37,38,53,James Davison,Cruz & Associates   (Rick Ware),Chevrolet,385,running,0,1,0
38,37,66,Timmy Hill,CrashClaimsR.us   (Carl Long),Toyota,100,rear hub,0,0,0
