Leader,From Lap,To Lap,# Of Laps
Ty Gibbs,1,57,57
Tyler Reddick,58,64,7
Denny Hamlin,65,119,55
Todd Gilliland,120,133,14
Tyler Reddick,134,180,47
Christopher Bell,181,189,9
Denny Hamlin,190,202,13
Tyler Reddick,203,216,14
Martin Truex Jr,217,271,55
Christopher Bell,272,312,41
