driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Christopher Bell,13,3,1,1,22,8,28,108,80,84,77.8,54,277,88.8,50,16.0,312,125.1
Chris Buescher,14,12,2,2,32,12,12,94,82,38,40.4,9,175,56.1,0,0.0,312,94.6
Ty Gibbs,2,13,3,1,20,6,1,74,73,48,64.9,18,292,93.6,57,18.3,312,118.8
Brad Keselowski,18,9,4,4,24,10,10,96,86,52,54.2,3,275,88.1,0,0.0,312,100.0
Ryan Blaney,16,8,5,3,31,9,18,83,65,52,62.7,9,302,96.8,0,0.0,312,103.8
Ross Chastain,12,16,6,3,33,13,-12,70,82,22,31.4,2,130,41.7,0,0.0,312,81.8
Martin Truex Jr,11,6,7,1,23,8,6,78,72,54,69.2,43,280,89.7,55,17.6,312,115.3
Michael McDowell,9,20,8,4,25,13,-8,67,75,35,52.2,1,213,68.3,0,0.0,312,83.7
Chase Briscoe,8,19,9,5,26,13,-17,77,94,43,55.8,2,227,72.8,0,0.0,312,81.1
Tyler Reddick,6,1,10,1,18,5,11,57,46,47,82.5,26,309,99.0,68,21.8,312,121.8
Denny Hamlin,1,2,11,1,23,6,6,47,41,31,66.0,33,278,89.1,68,21.8,312,111.7
Noah Gragson,7,10,12,2,18,10,6,103,97,79,76.7,4,307,98.4,0,0.0,312,86.6
Daniel Suarez,15,14,13,3,22,14,-1,84,85,54,64.3,2,277,88.8,0,0.0,312,74.6
Kyle Larson,17,17,14,9,33,16,25,113,88,48,42.5,0,170,54.5,0,0.0,312,74.2
Carson Hocevar,10,30,15,3,34,19,13,103,90,27,26.2,4,113,36.2,0,0.0,312,67.8
Bubba Wallace,22,18,16,4,29,18,14,93,79,14,15.1,0,24,7.7,0,0.0,312,64.5
Todd Gilliland,29,5,17,1,32,18,-10,102,112,24,23.5,1,144,46.2,14,4.5,312,64.6
William Byron,5,4,18,1,23,9,-6,64,70,28,43.8,13,220,70.5,0,0.0,312,88.8
Chase Elliott,3,7,19,3,21,10,-10,55,65,25,45.5,7,216,69.2,0,0.0,312,83.8
Alex Bowman,25,11,20,9,27,18,7,92,85,33,35.9,0,144,46.2,0,0.0,312,60.8
Ricky Stenhouse Jr,20,33,21,2,34,23,-29,107,136,24,22.4,0,41,13.1,0,0.0,312,51.2
Kyle Busch,31,26,22,2,36,24,5,106,101,6,5.7,0,8,2.6,0,0.0,311,51.3
Ryan Preece,27,21,23,2,32,18,-10,101,111,13,12.9,11,71,22.8,0,0.0,311,65.9
Justin Haley,33,29,24,17,35,28,0,91,91,0,0.0,0,0,0.0,0,0.0,311,39.2
John H. Nemechek,19,24,25,10,30,24,3,90,87,8,8.9,2,6,1.9,0,0.0,311,52.1
Josh Berry,36,25,26,6,36,25,2,84,82,3,3.6,0,2,0.6,0,0.0,310,47.3
Harrison Burton,24,28,27,4,34,28,-5,85,90,0,0.0,0,1,0.3,0,0.0,310,37.7
Daniel Hemric,21,34,28,21,34,29,-14,59,73,0,0.0,3,0,0.0,0,0.0,310,38.9
Zane Smith,28,27,29,14,32,29,-13,83,96,2,2.4,10,1,0.3,0,0.0,309,40.0
Kaz Grala,32,32,30,7,36,32,-7,73,80,4,5.5,0,1,0.3,0,0.0,309,30.8
Erik Jones,4,15,31,1,31,16,-34,56,90,27,48.2,6,164,53.8,0,0.0,305,59.1
Austin Dillon,30,35,32,30,35,34,-3,5,8,0,0.0,0,0,0.0,0,0.0,304,27.0
Corey LaJoie,35,23,33,20,36,28,12,78,66,0,0.0,0,0,0.0,0,0.0,204,43.7
Joey Logano,23,22,34,18,31,27,-5,54,59,0,0.0,0,0,0.0,0,0.0,203,44.8
Derek Kraus,26,31,35,5,36,32,-1,71,72,6,8.5,1,12,5.9,0,0.0,203,33.1
Austin Cindric,34,36,36,29,36,36,5,10,5,0,0.0,0,0,0.0,0,0.0,6,23.3
