driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Kyle Busch,21,5,1,1,32,7,39,126,87,66,52.4,23,171,85.5,27,13.5,200,124.9
Chase Elliott,33,13,2,1,35,11,39,149,110,78,52.3,6,159,79.5,1,0.5,200,99.8
Ross Chastain,8,1,3,1,23,3,7,49,42,34,69.4,22,192,96.0,91,45.5,200,137.6
Daniel Suarez,7,6,4,1,33,8,22,98,76,71,72.4,9,177,88.5,0,0.0,200,113.9
Kevin Harvick,10,7,5,1,28,9,8,109,101,72,66.1,11,176,88.0,5,2.5,200,103.4
Denny Hamlin,13,2,6,1,20,6,17,98,81,79,80.6,10,192,96.0,11,5.5,200,106.3
Brad Keselowski,16,15,7,1,35,17,14,113,99,75,66.4,8,123,61.5,2,1.0,200,89.0
Alex Bowman,4,8,8,1,17,7,9,84,75,69,82.1,4,197,98.5,17,8.5,200,102.0
Austin Dillon,28,17,9,1,34,16,7,165,158,56,33.9,1,106,53.0,3,1.5,200,75.6
Joey Logano,3,3,10,1,26,5,-8,80,88,54,67.5,12,196,98.0,19,9.5,200,111.8
Martin Truex Jr,14,30,11,4,35,19,51,105,54,44,41.9,1,93,46.5,0,0.0,200,82.3
Ricky Stenhouse Jr,2,10,12,2,24,12,-15,113,128,84,74.3,2,182,91.0,0,0.0,200,83.6
Chris Buescher,5,11,13,3,33,16,-14,120,134,59,49.2,1,124,62.0,0,0.0,200,72.5
Corey LaJoie,12,18,14,5,32,14,-2,123,125,70,56.9,1,136,68.0,0,0.0,200,76.3
Harrison Burton,24,19,15,1,32,21,-9,128,137,19,14.8,1,18,9.0,0,0.0,200,60.0
Ty Gibbs,23,21,16,7,29,18,-1,145,146,27,18.6,1,43,21.5,0,0.0,200,62.3
Todd Gilliland,25,20,17,5,35,24,-11,98,109,11,11.2,0,11,5.5,0,0.0,200,52.0
Michael McDowell,26,16,18,1,31,19,-4,125,129,17,13.6,0,42,21.0,6,3.0,200,59.0
Erik Jones,34,12,19,6,34,16,-1,127,128,50,39.4,0,104,52.0,0,0.0,200,63.5
Chase Briscoe,31,24,20,9,35,26,-13,78,91,13,16.7,3,11,5.5,0,0.0,200,44.4
Justin Haley,29,22,21,10,29,22,14,139,125,2,1.4,0,9,4.5,0,0.0,199,52.0
Noah Gragson,20,26,22,1,28,21,-19,116,135,31,26.7,0,42,21.1,1,0.5,199,49.7
J.J. Yeley,22,25,23,16,35,27,-20,59,79,0,0.0,0,0,0.0,0,0.0,199,38.3
B.J. McLeod,30,27,24,14,33,27,-8,70,78,1,1.4,0,0,0.0,0,0.0,199,41.3
William Byron,32,4,25,1,32,12,-4,98,102,56,57.1,2,143,72.2,0,0.0,198,74.4
Ryan Blaney,9,28,26,1,30,19,15,44,29,28,63.6,11,73,37.2,16,8.2,196,72.1
Cody Ware,11,29,27,11,36,31,-29,12,41,0,0.0,0,0,0.0,0,0.0,195,31.2
Austin Cindric,19,14,28,11,29,21,-19,104,123,27,26.0,0,49,25.3,0,0.0,194,49.3
Kyle Larson,15,35,29,7,36,32,-15,23,38,16,69.6,22,11,5.9,0,0.0,185,47.6
Bubba Wallace,18,9,30,4,26,15,-7,108,115,64,59.3,2,131,76.2,0,0.0,172,67.1
Ty Dillon,36,23,31,17,36,29,-12,67,79,0,0.0,0,0,0.0,0,0.0,140,37.0
Christopher Bell,1,31,32,1,32,25,-5,63,68,19,30.2,0,37,42.0,1,1.1,88,49.8
Ryan Preece,27,32,33,1,31,28,-14,85,99,2,2.4,0,10,11.5,0,0.0,87,32.7
Tyler Reddick,35,33,34,14,35,28,23,177,154,2,1.1,0,0,0.0,0,0.0,87,41.5
Aric Almirola,17,34,35,12,30,29,-15,57,72,4,7.0,0,3,3.5,0,0.0,86,33.5
A.J. Allmendinger,6,36,36,4,35,27,-16,57,73,28,49.1,0,39,52.0,0,0.0,75,52.0
