Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,3,19,Martin Truex Jr,Auto-Owners Insurance   (Joe Gibbs),Toyota,500,running,464,60,7
2,11,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,500,running,0,45,0
3,15,2,Brad Keselowski,Alliance Truck Parts   (Roger Penske),Ford,500,running,0,35,0
4,1,11,Denny Hamlin,FedEx Freight   (Joe Gibbs),Toyota,500,running,30,45,0
5,6,12,Ryan Blaney,Menards / Richmond   (Roger Penske),Ford,500,running,0,48,0
6,25,1,Kurt Busch,Global Poker   (Chip Ganassi),Chevrolet,500,running,0,31,0
7,22,4,Kevin Harvick,Hunt Brothers Pizza   (Stewart Haas Racing),Ford,500,running,0,30,0
8,10,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,500,running,0,42,0
9,14,42,Kyle Larson,Clover   (Chip Ganassi),Chevrolet,500,running,6,37,0
10,35,6,Ryan Newman,Blue Bird   (Jack Roush),Ford,500,running,0,27,0
11,17,38,David Ragan,MDS Transport   (Bob Jenkins),Ford,500,running,0,26,0
12,20,37,Chris Buescher,Clorox / Velveeta / Bush's Beans   (JTG-Daugherty Racing),Chevrolet,500,running,0,25,0
13,26,43,Bubba Wallace,Victory Junction   (Richard Petty Motorsports),Chevrolet,500,running,0,24,0
14,13,18,Kyle Busch,M&M's Halloween   (Joe Gibbs),Toyota,500,running,0,29,0
15,16,17,Ricky Stenhouse Jr,Fifth Third Bank   (Jack Roush),Ford,500,running,0,22,0
16,12,95,Matt DiBenedetto,Toyota Express Maintenance   (Leavine Family Racing),Toyota,500,running,0,21,0
17,18,8,Daniel Hemric,Chevrolet Accessories   (Richard Childress),Chevrolet,500,running,0,20,0
18,36,32,Corey LaJoie,CorvetteParts.net / Scooby Doo   (Archie St. Hilaire),Ford,500,running,0,19,0
19,21,47,Ryan Preece,Kroger / Nature Valley / No Yolks   (JTG-Daugherty Racing),Chevrolet,500,running,0,18,0
20,8,20,Erik Jones,Craftsman   (Joe Gibbs),Toyota,499,running,0,19,0
21,28,21,Paul Menard,Quick Lane Tire & Auto Center   (Wood Brothers),Ford,499,running,0,16,0
22,23,3,Austin Dillon,American Ethanol   (Richard Childress),Chevrolet,499,running,0,15,0
23,5,34,Michael McDowell,A&W All American Foods   (Bob Jenkins),Ford,499,running,0,14,0
24,27,13,Ty Dillon,GEICO   (Germain Racing),Chevrolet,498,running,0,13,0
25,29,36,Matt Crafton,Surface Sunscreen / Tunity   (Bob Jenkins),Ford,495,running,0,0,0
26,30,00,Landon Cassill,Sea Deck / Units   (StarCom Racing),Chevrolet,495,running,0,0,0
27,38,51,B.J. McLeod,Jacob Companies   (Rick Ware),Chevrolet,494,running,0,0,0
28,32,53,J.J. Yeley,Kay Yow / Gotta Kill It To Heal It   (Rick Ware),Chevrolet,494,running,0,0,0
29,33,15,Ross Chastain,VIPRacingExperience.com   (Jay Robinson),Chevrolet,494,running,0,0,0
30,19,88,Alex Bowman,Llumar   (Rick Hendrick),Chevrolet,494,running,0,7,0
31,9,41,Daniel Suarez,Haas Automation   (Stewart Haas Racing),Ford,488,running,0,7,0
32,34,52,Garrett Smithley,RichMarFlorist.com   (Rick Ware),Chevrolet,487,running,0,0,0
33,31,27,Reed Sorenson,VIPRacingExperience.com   (Jay Robinson),Chevrolet,452,rear gear,0,4,0
34,37,77,Timmy Hill,Spire Motorsports,Chevrolet,450,transmission,0,0,0
35,7,14,Clint Bowyer,Blue DEF   (Stewart Haas Racing),Ford,449,track bar,0,9,0
36,2,9,Chase Elliott,Mountain Dew   (Rick Hendrick),Chevrolet,445,running,0,4,0
37,4,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,363,crash,0,11,0
38,24,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,361,crash,0,1,0
