driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Kyle Busch,11,5,1,1,26,5,13,57,44,56,98.2,13,249,99.6,1,0.4,250,131.2
Tyler Reddick,3,10,2,1,17,5,-2,42,44,42,100.0,27,249,99.6,99,39.6,250,132.3
Joey Logano,10,8,3,2,12,6,-3,34,37,34,100.0,4,250,100.0,0,0.0,250,116.2
Kyle Larson,5,3,4,1,24,7,19,48,29,31,64.6,27,217,86.8,27,10.8,250,136.0
Ryan Blaney,25,11,5,3,25,10,17,75,58,57,76.0,2,204,81.6,0,0.0,250,94.6
Alex Bowman,8,28,6,2,32,14,14,76,62,39,51.3,1,191,76.4,0,0.0,250,102.1
Christopher Bell,2,2,7,1,19,6,11,49,38,46,93.9,14,245,98.0,0,0.0,250,125.8
Chase Elliott,9,7,8,3,26,14,20,92,72,51,55.4,3,149,59.6,0,0.0,250,102.7
Michael McDowell,17,12,9,6,23,13,11,85,74,55,64.7,0,161,64.4,0,0.0,250,73.7
Ty Dillon,7,9,10,2,25,10,14,80,66,58,72.5,7,213,85.2,0,0.0,250,118.0
Brad Keselowski,18,21,11,2,33,15,11,110,99,48,43.6,5,136,54.4,0,0.0,250,81.5
Daniel Suarez,21,1,12,1,26,14,5,75,70,18,24.0,7,98,39.2,64,25.6,250,88.0
Cole Custer,1,22,13,1,36,25,-11,90,101,13,14.4,0,34,13.6,0,0.0,250,47.3
Justin Haley,6,18,14,5,21,14,-15,96,111,50,52.1,0,155,62.0,0,0.0,250,87.0
Chris Buescher,15,16,15,6,30,13,-17,73,90,44,60.3,0,185,74.0,0,0.0,250,77.3
Austin Cindric,20,27,16,8,32,22,-13,103,116,7,6.8,0,25,10.0,0,0.0,250,58.2
Todd Gilliland,23,17,17,12,31,21,10,121,111,23,19.0,0,18,7.2,0,0.0,250,62.7
William Byron,19,20,18,5,23,17,-1,78,79,23,29.5,0,82,32.8,0,0.0,250,64.7
Corey LaJoie,26,25,19,19,32,25,5,85,80,0,0.0,0,0,0.0,0,0.0,250,54.7
Harrison Burton,24,23,20,13,32,23,-1,111,112,1,0.9,0,4,1.6,0,0.0,250,50.8
Martin Truex Jr,30,24,21,9,31,27,7,87,80,0,0.0,1,1,0.4,0,0.0,250,54.6
Chase Briscoe,4,4,22,1,33,7,18,61,43,55,90.2,31,223,89.2,59,23.6,250,95.3
Aric Almirola,31,31,23,12,35,27,-15,86,101,10,11.6,0,18,7.2,0,0.0,250,40.7
Erik Jones,14,32,24,13,31,22,-40,221,261,2,0.9,0,24,9.6,0,0.0,250,57.5
Josh Williams,36,30,25,22,36,30,-2,53,55,0,0.0,0,0,0.0,0,0.0,250,40.0
Cody Ware,35,29,26,18,36,31,-3,49,52,0,0.0,0,0,0.0,0,0.0,250,35.8
Noah Gragson,28,33,27,21,34,31,0,32,32,0,0.0,0,0,0.0,0,0.0,248,40.0
Bubba Wallace,22,19,28,10,31,19,4,87,83,19,21.8,0,100,40.8,0,0.0,245,63.5
Ricky Stenhouse Jr,16,13,29,8,32,19,5,80,75,41,51.3,6,118,49.2,0,0.0,240,80.8
J.J. Yeley,29,26,30,1,30,23,-2,103,105,5,4.9,0,18,8.1,0,0.0,221,57.0
Austin Dillon,12,14,31,2,24,11,-16,47,63,46,97.9,3,210,99.5,0,0.0,211,84.0
Kurt Busch,13,15,32,7,29,20,-8,96,104,14,14.6,0,95,45.0,0,0.0,211,73.3
Ross Chastain,33,6,33,1,33,23,-2,42,44,13,31.0,2,77,51.3,0,0.0,150,48.8
Kevin Harvick,32,34,34,23,36,34,5,22,17,0,0.0,0,0,0.0,0,0.0,100,26.0
Denny Hamlin,34,35,35,15,34,32,4,30,26,0,0.0,0,1,1.1,0,0.0,91,33.5
Justin Allgaier,27,36,36,25,33,34,-8,27,35,0,0.0,0,0,0.0,0,0.0,74,32.3
