Leader,From Lap,To Lap,# Of Laps
Chase Elliott,1,5,5
Kyle Larson,6,48,43
Bubba Wallace,49,49,1
Kyle Larson,50,150,101
Bubba Wallace,151,151,1
Martin Truex Jr,152,171,20
Josh Berry,172,172,1
Martin Truex Jr,173,234,62
Josh Berry,235,235,1
Martin Truex Jr,236,286,51
Christopher Bell,287,294,8
Martin Truex Jr,295,335,41
Denny Hamlin,336,345,10
Christopher Bell,346,346,1
Martin Truex Jr,347,400,54
Denny Hamlin,401,407,7
