driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Denny Hamlin,11,5,1,1,34,8,7,100,93,51,51.0,22,354,87.0,17,4.2,407,115.0
Joey Logano,10,3,2,2,24,5,10,67,57,54,80.6,25,405,99.5,0,0.0,407,117.9
Kyle Larson,1,4,3,1,20,3,-7,40,47,29,72.5,47,403,99.0,144,35.4,407,123.3
Martin Truex Jr,7,1,4,1,23,3,3,61,58,45,73.8,43,402,98.8,228,56.0,407,136.9
Chase Elliott,2,13,5,1,20,9,-3,85,88,55,64.7,4,390,95.8,5,1.2,407,98.6
Christopher Bell,29,6,6,1,30,11,17,135,118,72,53.3,36,293,72.0,9,2.2,407,97.3
William Byron,13,8,7,3,25,11,8,105,97,53,50.5,4,329,80.8,0,0.0,407,92.5
Brad Keselowski,23,11,8,6,36,12,9,125,116,32,25.6,2,289,71.0,0,0.0,407,83.8
Chris Buescher,14,7,9,3,21,10,2,97,95,62,63.9,6,400,98.3,0,0.0,407,94.8
Tyler Reddick,19,10,10,8,28,13,12,117,105,61,52.1,5,331,81.3,0,0.0,407,80.1
Josh Berry,30,2,11,1,30,8,23,116,93,62,53.4,20,369,90.7,2,0.5,407,102.3
Noah Gragson,17,12,12,2,23,14,2,115,113,46,40.0,8,305,74.9,0,0.0,407,77.4
Bubba Wallace,5,9,13,1,24,6,0,85,85,52,61.2,20,389,95.6,2,0.5,407,102.6
Erik Jones,27,15,14,1,36,19,2,98,96,19,19.4,0,206,50.6,0,0.0,407,68.5
Ross Chastain,3,16,15,1,23,13,-14,94,108,42,44.7,3,227,55.8,0,0.0,407,74.6
Ty Gibbs,8,18,16,6,30,14,0,114,114,56,49.1,2,297,73.0,0,0.0,407,70.1
Alex Bowman,4,19,17,1,30,13,-17,73,90,20,27.4,8,161,39.6,0,0.0,407,74.1
Chase Briscoe,32,17,18,13,35,22,11,106,95,0,0.0,0,2,0.5,0,0.0,407,57.8
Ryan Blaney,12,30,19,5,33,23,1,171,170,38,22.2,30,46,11.3,0,0.0,407,61.3
Kyle Busch,15,14,20,4,30,20,-10,109,119,9,8.3,0,75,18.4,0,0.0,407,59.3
Todd Gilliland,6,21,21,2,34,17,-22,87,109,26,29.9,1,149,36.6,0,0.0,407,74.6
Daniel Suarez,20,20,22,5,36,20,8,120,112,29,24.2,11,96,23.6,0,0.0,407,57.2
Austin Cindric,9,25,23,6,33,24,-6,143,149,16,11.2,3,21,5.2,0,0.0,406,50.8
Austin Dillon,22,29,24,14,35,24,-2,103,105,4,3.9,2,1,0.2,0,0.0,406,48.8
John H. Nemechek,18,26,25,12,35,26,-3,114,117,5,4.4,1,10,2.5,0,0.0,406,49.2
Michael McDowell,31,32,26,19,36,29,-13,109,122,0,0.0,22,0,0.0,0,0.0,406,38.9
Carson Hocevar,25,31,27,13,36,28,2,145,143,2,1.4,4,1,0.2,0,0.0,406,36.0
Ryan Preece,16,33,28,7,36,23,3,103,100,22,21.4,2,95,23.4,0,0.0,406,66.6
Ty Dillon,33,22,29,7,36,28,1,111,110,8,7.2,3,23,5.7,0,0.0,406,33.5
Daniel Hemric,34,28,30,25,36,32,2,79,77,0,0.0,0,0,0.0,0,0.0,405,31.7
Kaz Grala,35,34,31,21,36,30,6,97,91,0,0.0,0,0,0.0,0,0.0,405,40.0
Justin Haley,36,36,32,6,36,30,5,92,87,10,10.9,1,28,6.9,0,0.0,405,46.6
Ricky Stenhouse Jr,24,23,33,7,34,25,-10,142,152,6,4.2,9,7,1.7,0,0.0,405,40.3
Harrison Burton,26,24,34,18,35,31,-16,89,105,0,0.0,0,0,0.0,0,0.0,405,30.3
Zane Smith,28,27,35,17,35,28,5,116,111,0,0.0,2,0,0.0,0,0.0,404,33.9
Corey LaJoie,21,35,36,14,36,34,-17,77,94,1,1.3,1,1,0.2,0,0.0,404,27.1
