Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,11,11,Denny Hamlin,Mavis Tires & Brakes   (Joe Gibbs),Toyota,407,running,17,46,5
2,10,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,407,running,0,49,0
3,1,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,407,running,144,51,1
4,7,19,Martin Truex Jr,Auto-Owners Insurance   (Joe Gibbs),Toyota,407,running,228,50,1
5,2,9,Chase Elliott,UniFirst   (Rick Hendrick),Chevrolet,407,running,5,36,0
6,29,20,Christopher Bell,Mobil 1   (Joe Gibbs),Toyota,407,running,9,36,0
7,13,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,407,running,0,32,0
8,23,6,Brad Keselowski,BuildSubmarines.com   (Jack Roush),Ford,407,running,0,29,0
9,14,17,Chris Buescher,Nexletol   (Jack Roush),Ford,407,running,0,32,0
10,19,45,Tyler Reddick,SiriusXM   (23XI Racing),Toyota,407,running,0,28,0
11,30,4,Josh Berry,SunnyD   (Stewart Haas Racing),Ford,407,running,2,37,0
12,17,10,Noah Gragson,Superior Essex   (Stewart Haas Racing),Ford,407,running,0,25,0
13,5,23,Bubba Wallace,McDonald's   (23XI Racing),Toyota,407,running,2,36,0
14,27,43,Erik Jones,Dollar Tree   (Legacy Motor Club),Toyota,407,running,0,23,0
15,3,1,Ross Chastain,Busch Light   (Trackhouse Racing),Chevrolet,407,running,0,25,0
16,8,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,407,running,0,21,0
17,4,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,407,running,0,28,0
18,32,14,Chase Briscoe,HighPoint.com   (Stewart Haas Racing),Ford,407,running,0,19,0
19,12,12,Ryan Blaney,Menards  Duracell   (Roger Penske),Ford,407,running,0,18,0
20,15,8,Kyle Busch,Rebel Bourbon   (Richard Childress),Chevrolet,407,running,0,17,0
21,6,38,Todd Gilliland,FARXIGA® (dapagliflozin)   (Bob Jenkins),Ford,407,running,0,21,0
22,20,99,Daniel Suarez,Quaker State   (Trackhouse Racing),Chevrolet,407,running,0,15,0
23,9,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,406,running,0,14,0
24,22,3,Austin Dillon,BREZTRI   (Richard Childress),Chevrolet,406,running,0,13,0
25,18,42,John H. Nemechek,Safeway   (Legacy Motor Club),Toyota,406,running,0,12,0
26,31,34,Michael McDowell,LONG JOHN SILVER'S   (Bob Jenkins),Ford,406,running,0,11,0
27,25,77,Carson Hocevar,Delaware Life   (Spire Motorsports),Chevrolet,406,running,0,10,0
28,16,41,Ryan Preece,United Rentals   (Stewart Haas Racing),Ford,406,running,0,10,0
29,33,16,Ty Dillon,Chevy Accessories   (Matthew Kaulig),Chevrolet,406,running,0,0,0
30,34,31,Daniel Hemric,LA Golf   (Matthew Kaulig),Chevrolet,405,running,0,7,0
31,35,15,Kaz Grala,N29 Capital Partners   (Rick Ware),Ford,405,running,0,6,0
32,36,51,Justin Haley,Walmart Health & Wellness   (Rick Ware),Ford,405,running,0,5,0
33,24,47,Ricky Stenhouse Jr,Kroger / NOS Energy Drink   (JTG-Daugherty Racing),Chevrolet,405,running,0,4,0
34,26,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,405,running,0,3,0
35,28,71,Zane Smith,Focused Health   (Spire Motorsports),Chevrolet,404,running,0,2,0
36,21,7,Corey LaJoie,Gainbridge   (Spire Motorsports),Chevrolet,404,running,0,1,0
