driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Chase Elliott,24,7,1,1,27,8,17,87,70,44,50.6,8,231,83.7,39,14.1,276,114.9
Brad Keselowski,22,19,2,2,37,18,17,124,107,34,27.4,6,118,42.8,0,0.0,276,79.4
William Byron,6,8,3,2,29,9,-7,84,91,49,58.3,4,235,85.1,0,0.0,276,113.0
Tyler Reddick,4,10,4,1,22,6,-14,78,92,63,80.8,42,268,97.1,37,13.4,276,129.5
Daniel Suarez,17,23,5,2,33,20,11,129,118,29,22.5,0,65,23.6,0,0.0,276,63.8
Chase Briscoe,5,13,6,1,33,12,35,117,82,66,56.4,3,218,79.0,0,0.0,276,92.6
Bubba Wallace,10,21,7,1,33,16,-6,122,128,34,27.9,4,152,55.1,5,1.8,276,88.4
Austin Dillon,15,31,8,7,32,22,-16,97,113,23,23.7,0,65,23.6,0,0.0,276,57.0
Kyle Busch,35,20,9,5,37,23,26,128,102,21,16.4,0,64,23.2,0,0.0,276,61.3
Carson Hocevar,16,27,10,5,32,19,-9,106,115,25,23.6,0,123,44.6,0,0.0,276,62.7
Joey Logano,20,9,11,1,33,16,22,124,102,49,39.5,0,130,47.1,14,5.1,276,81.4
Ryan Preece,26,12,12,2,37,17,10,109,99,39,35.8,0,121,43.8,0,0.0,276,71.8
Ty Gibbs,2,16,13,1,32,12,-14,102,116,30,29.4,18,166,60.1,5,1.8,276,93.0
Martin Truex Jr,9,3,14,1,33,15,-24,84,108,35,41.7,2,183,66.3,0,0.0,276,89.7
Chris Buescher,19,22,15,3,33,18,-8,106,114,14,13.2,0,65,23.6,0,0.0,276,73.7
Ty Dillon,36,32,16,3,37,28,-13,104,117,13,12.5,0,45,16.3,0,0.0,276,41.0
Christopher Bell,3,33,17,1,35,19,5,90,85,19,21.1,10,108,39.1,1,0.4,276,84.3
Noah Gragson,21,15,18,7,34,18,-15,114,129,36,31.6,1,95,34.4,0,0.0,276,73.3
Erik Jones,27,14,19,2,38,21,-1,124,125,33,26.6,3,86,31.2,0,0.0,276,60.1
Daniel Hemric,38,29,20,5,38,24,19,97,78,13,13.4,0,62,22.5,0,0.0,276,40.8
Kyle Larson,1,35,21,1,36,16,27,90,63,22,24.4,44,122,44.2,77,27.9,276,108.5
Corey LaJoie,23,26,22,3,32,22,4,99,95,18,18.2,0,52,18.8,0,0.0,276,51.2
Ricky Stenhouse Jr,31,11,23,2,34,19,23,159,136,44,27.7,1,96,34.8,0,0.0,276,63.8
Justin Haley,32,24,24,11,38,26,-18,103,121,8,7.8,1,20,7.2,0,0.0,276,45.8
Austin Cindric,8,17,25,6,33,18,-30,103,133,23,22.3,0,130,47.1,0,0.0,276,66.5
Zane Smith,18,18,26,3,33,19,-17,96,113,15,15.6,1,65,23.6,0,0.0,276,64.3
Kaz Grala,33,36,27,7,38,31,4,86,82,8,9.3,0,18,6.5,0,0.0,276,33.2
Harrison Burton,29,25,28,1,36,25,-35,90,125,16,17.8,2,62,22.5,7,2.5,276,47.0
Jimmie Johnson,37,30,29,11,38,32,-6,85,91,2,2.4,0,1,0.4,0,0.0,276,33.7
Denny Hamlin,11,1,30,1,38,8,-4,86,90,45,52.3,27,248,89.9,37,13.4,276,101.2
Todd Gilliland,28,5,31,1,33,19,-11,122,133,27,22.1,0,95,34.4,3,1.1,276,53.5
Ross Chastain,12,2,32,1,26,10,2,87,85,48,55.2,3,228,82.9,33,12.0,275,87.1
Ryan Blaney,7,6,33,1,34,16,16,63,47,53,84.1,8,176,65.7,17,6.3,268,76.9
John H. Nemechek,30,28,34,5,38,26,5,116,111,8,6.9,0,20,8.9,0,0.0,226,37.7
Michael McDowell,13,4,35,1,33,22,5,59,54,35,59.3,0,125,87.4,0,0.0,143,75.2
Josh Berry,25,34,36,5,33,30,10,74,64,11,14.9,0,14,10.3,0,0.0,136,29.5
Alex Bowman,14,37,37,8,37,30,-6,32,38,6,18.8,1,38,38.0,0,0.0,100,52.2
Austin Hill,34,38,38,1,36,31,-5,40,45,8,20.0,0,30,30.6,1,1.0,98,37.2
