Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,18,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,267,running,6,47,5
2,5,1,Ross Chastain,Worldwide Express   (Trackhouse Racing),Chevrolet,267,running,1,38,0
3,1,23,Bubba Wallace,McDonald's   (23XI Racing),Toyota,267,running,111,37,0
4,9,20,Christopher Bell,Interstate Batteries   (Joe Gibbs),Toyota,267,running,0,41,0
5,10,11,Denny Hamlin,FedEx   (Joe Gibbs),Toyota,267,running,0,42,0
6,22,4,Kevin Harvick,Hunt Brothers Pizza   (Stewart Haas Racing),Ford,267,running,0,31,0
7,3,6,Brad Keselowski,BuildSubmarines.com   (Jack Roush),Ford,267,running,0,34,0
8,8,99,Daniel Suarez,Kubota   (Trackhouse Racing),Chevrolet,267,running,0,30,0
9,24,47,Ricky Stenhouse Jr,Kroger / NOS Energy Drink   (JTG-Daugherty Racing),Chevrolet,267,running,0,28,0
10,31,14,Chase Briscoe,Rush Truck Centers / Cummins   (Stewart Haas Racing),Ford,267,running,0,30,0
11,29,9,Chase Elliott,Kelley Blue Book   (Rick Hendrick),Chevrolet,267,running,1,36,0
12,14,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,267,running,1,25,0
13,28,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,267,running,0,24,0
14,2,17,Chris Buescher,Fastenal   (Jack Roush),Ford,267,running,2,38,0
15,17,34,Michael McDowell,Love's / Delo   (Bob Jenkins),Ford,267,running,0,28,0
16,19,42,Carson Hocevar,Sunseeker Resorts   (Legacy Motor Club),Chevrolet,267,running,0,0,0
17,16,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,267,running,0,20,0
18,21,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,267,running,0,19,0
19,26,77,Ty Dillon,Shelton Companies   (Spire Motorsports),Chevrolet,267,running,3,18,0
20,30,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,267,running,0,17,0
21,20,22,Joey Logano,AAA Insurance   (Roger Penske),Ford,267,running,0,16,0
22,34,78,B.J. McLeod,Gunk   (B.J. McLeod),Chevrolet,267,running,0,0,0
23,25,41,Ryan Preece,Autodesk   (Stewart Haas Racing),Ford,267,running,0,14,0
24,33,38,Zane Smith,Ambetter Health   (Bob Jenkins),Ford,267,running,0,0,0
25,15,45,Tyler Reddick,Jordan Brand   (23XI Racing),Toyota,267,running,36,22,1
26,27,7,Corey LaJoie,Gainbridge   (Spire Motorsports),Chevrolet,262,running,0,11,0
27,32,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,261,crash,1,10,0
28,23,12,Ryan Blaney,Menards  Dutch Boy   (Roger Penske),Ford,258,crash,0,20,0
29,6,16,A.J. Allmendinger,Action Industries   (Matthew Kaulig),Chevrolet,255,crash,1,8,0
30,12,43,Erik Jones,vseverybody.com   (Legacy Motor Club),Chevrolet,255,crash,3,16,0
31,11,5,Kyle Larson,Valvoline   (Rick Hendrick),Chevrolet,248,dvp,99,16,1
32,35,15,J.J. Yeley,Patriot Mobile/Folds of Honor   (Rick Ware),Ford,241,crash,2,0,0
33,4,54,Ty Gibbs,Interstate Batteries   (Joe Gibbs),Toyota,77,crash,0,4,0
34,7,8,Kyle Busch,3CHI   (Richard Childress),Chevrolet,73,dvp,0,3,0
35,36,51,Todd Gilliland,Biohaven/Jacob Co.   (Rick Ware),Ford,52,crash,0,2,0
36,13,3,Austin Dillon,Bass Pro Shops   (Richard Childress),Chevrolet,40,crash,0,1,0
