Leader,From Lap,To Lap,# Of Laps
Ryan Blaney,1,128,128
Christopher Bell,129,154,26
"Martin Truex, Jr.",155,175,21
Joey Logano,176,176,1
Christopher Bell,177,211,35
"Martin Truex, Jr.",212,233,22
Christopher Bell,234,234,1
"Martin Truex, Jr.",235,258,24
Christopher Bell,259,259,1
William Byron,260,310,51
"Martin Truex, Jr.",311,323,13
Kyle Busch,324,324,1
William Byron,325,395,71
Denny Hamlin,396,400,5
