Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,5,19,Martin Truex Jr,SiriusXM   (Joe Gibbs),Toyota,500,running,132,47,5
2,1,12,Ryan Blaney,Menards / Cardell Cabinetry   (Roger Penske),Ford,500,running,34,44,0
3,6,2,Brad Keselowski,PPG   (Roger Penske),Ford,500,running,5,34,0
4,3,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,500,running,234,51,1
5,11,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,500,running,1,40,0
6,8,88,Alex Bowman,ChevyGoods.com / Adam's Polishes   (Rick Hendrick),Chevrolet,500,running,0,38,0
7,19,21,Matt DiBenedetto,Motorcraft / Quick Lane   (Wood Brothers),Ford,500,running,0,32,0
8,15,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,500,running,0,34,0
9,9,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,500,running,0,34,0
10,21,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,500,running,70,45,1
11,23,43,Bubba Wallace,#BlackLivesMatter   (Richard Petty Motorsports),Chevrolet,500,running,0,37,0
12,16,6,Ryan Newman,Koch Industries   (Jack Roush),Ford,500,running,0,25,0
13,24,17,Chris Buescher,Fastenal / Norton Saint-Gobain   (Jack Roush),Ford,500,running,0,24,0
14,29,34,Michael McDowell,The Pete Store #ThankATrucker   (Bob Jenkins),Ford,500,running,0,23,0
15,10,4,Kevin Harvick,Hunt Brothers Pizza   (Stewart Haas Racing),Ford,499,running,0,31,0
16,14,8,Tyler Reddick,Cat Fleet Monitoring   (Richard Childress),Chevrolet,499,running,0,22,0
17,4,14,Clint Bowyer,Rush Truck Centers / Cummins   (Stewart Haas Racing),Ford,499,running,0,29,0
18,25,32,Corey LaJoie,Keen Parts / CorvetteParts.net   (Archie St. Hilaire),Ford,499,running,5,19,0
19,7,18,Kyle Busch,M&M's Fudge Brownie   (Joe Gibbs),Toyota,499,running,0,18,0
20,13,20,Erik Jones,Genuine Parts Toyota   (Joe Gibbs),Toyota,497,running,0,17,0
21,17,47,Ricky Stenhouse Jr,Kroger / Purina / Clorox / Scott   (JTG-Daugherty Racing),Chevrolet,497,running,0,16,0
22,30,13,Ty Dillon,"GEICO ""Hump Day""   (Germain Racing)",Chevrolet,497,running,0,15,0
23,20,42,Matt Kenseth,Credit One Bank   (Chip Ganassi),Chevrolet,497,running,0,14,0
24,12,11,Denny Hamlin,FedEx Freight   (Joe Gibbs),Toyota,497,running,0,13,0
25,18,38,John H. Nemechek,Fire Alarm Services   (Bob Jenkins),Ford,497,running,0,12,0
26,28,37,Ryan Preece,Purina   (JTG-Daugherty Racing),Chevrolet,496,running,0,11,0
27,37,96,Daniel Suarez,CommScope   (Gaunt Brothers),Toyota,494,running,0,10,0
28,32,95,Christopher Bell,Toyota   (Leavine Family Racing),Toyota,494,running,0,9,0
29,27,41,Cole Custer,HaasTooling.com / Jacob Companies   (Stewart Haas Racing),Ford,494,running,0,8,0
30,31,15,Brennan Poole,Spartan Mosquito Pro Tech   (Rick Ware),Chevrolet,494,running,0,7,0
31,26,27,J.J. Yeley,Rick Ware,Ford,493,running,0,0,0
32,33,53,David Starr,Helluva Ranch / Richardson Service   (Rick Ware),Chevrolet,479,running,0,0,0
33,2,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,476,battery,19,4,0
34,34,00,Quin Houff,Permatex   (StarCom Racing),Chevrolet,474,running,0,3,0
35,36,51,Joey Gase,Carolina Sim Works   (Rick Ware),Chevrolet,464,running,0,0,0
36,35,77,Garrett Smithley,Formula One Imports   (Spire Motorsports),Chevrolet,450,running,0,0,0
37,22,3,Austin Dillon,Symbicort   (Richard Childress),Chevrolet,399,fatigue,0,1,0
38,39,7,Reed Sorenson,"Tommy Baldwin, Jr.",Chevrolet,295,electrical,0,1,0
39,38,66,Timmy Hill,CrashClaimsR.us / James Carter Attorney   (Carl Long),Toyota,105,fuel pump,0,0,0
