Leader,From Lap,To Lap,# Of Laps
Brad Keselowski,1,53,53
"Martin Truex, Jr.",54,103,50
Kyle Busch,104,245,142
Brad Keselowski,246,281,36
"Martin Truex, Jr.",282,314,33
Kyle Busch,315,374,60
"Martin Truex, Jr.",375,400,26
