Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,8,19,Martin Truex Jr,Bass Pro Shops / Tracker ATVs & Boats   (Joe Gibbs),Toyota,400,running,109,59,6
2,4,18,Kyle Busch,M&M's Hazelnut Spread   (Joe Gibbs),Toyota,400,running,202,54,1
3,6,11,Denny Hamlin,FedEx Office   (Joe Gibbs),Toyota,400,running,0,49,0
4,1,2,Brad Keselowski,Discount Tire   (Roger Penske),Ford,400,running,89,48,0
5,19,6,Ryan Newman,Roush Performance / Wyndham Rewards   (Jack Roush),Ford,400,running,0,38,0
6,13,42,Kyle Larson,Credit One Bank   (Chip Ganassi),Chevrolet,400,running,0,32,0
7,2,4,Kevin Harvick,Mobil 1   (Stewart Haas Racing),Ford,400,running,0,41,0
8,5,14,Clint Bowyer,CSU / One Cure   (Stewart Haas Racing),Ford,400,running,0,37,0
9,14,41,Daniel Suarez,Haas Automation   (Stewart Haas Racing),Ford,400,running,0,28,0
10,10,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,400,running,0,31,0
11,28,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,400,running,0,26,0
12,37,43,Bubba Wallace,Victory Junction   (Richard Petty Motorsports),Chevrolet,400,running,0,25,0
13,3,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,399,running,0,31,0
14,12,95,Matt DiBenedetto,Toyota Express Maintenance   (Leavine Family Racing),Toyota,399,running,0,27,0
15,18,17,Ricky Stenhouse Jr,Wypall / Fastenal   (Jack Roush),Ford,399,running,0,22,0
16,7,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,399,running,0,21,0
17,15,12,Ryan Blaney,Menards / Richmond   (Roger Penske),Ford,399,running,0,20,0
18,9,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,398,running,0,20,0
19,27,38,David Ragan,MDS Trucking   (Bob Jenkins),Ford,398,running,0,18,0
20,26,36,Matt Tifft,Surface Sunscreen / Tunity   (Bob Jenkins),Ford,397,running,0,17,0
21,11,34,Michael McDowell,Long John Silver's   (Bob Jenkins),Ford,397,running,0,16,0
22,17,3,Austin Dillon,Okuma   (Richard Childress),Chevrolet,396,running,0,15,0
23,20,88,Alex Bowman,Nationwide   (Rick Hendrick),Chevrolet,396,running,0,14,0
24,25,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,396,running,0,13,0
25,22,8,Daniel Hemric,Caterpillar   (Richard Childress),Chevrolet,396,running,0,12,0
26,30,13,Ty Dillon,GEICO   (Germain Racing),Chevrolet,396,running,0,11,0
27,24,21,Paul Menard,Motorcraft / Quick Lane Tire & Auto Center   (Wood Brothers),Ford,395,running,0,10,0
28,34,00,Landon Cassill,University of Richmond   (StarCom Racing),Chevrolet,395,running,0,0,0
29,29,32,Corey LaJoie,Keen Parts / CorvetteParts.net   (Archie St. Hilaire),Ford,395,running,0,8,0
30,21,47,Ryan Preece,Kroger / Cheerios / Clorox   (JTG-Daugherty Racing),Chevrolet,394,running,0,7,0
31,23,37,Chris Buescher,Fast Lane to Flavor   (JTG-Daugherty Racing),Chevrolet,393,running,0,6,0
32,32,51,Austin Theriault,Jacob Companies   (Rick Ware),Chevrolet,392,running,0,5,0
33,38,52,J.J. Yeley,Byrna   (Rick Ware),Ford,391,running,0,0,0
34,35,53,Spencer Boyd,AQRE.app   (Rick Ware),Chevrolet,388,running,0,0,0
35,36,27,Quin Houff,Premium Motorsports   (Jay Robinson),Chevrolet,384,running,0,2,0
36,31,15,Ross Chastain,Premium Motorsports   (Jay Robinson),Chevrolet,265,brakes,0,0,0
37,33,77,Reed Sorenson,Go-Parts.com   (Spire Motorsports),Chevrolet,233,crash,0,1,0
38,16,20,Erik Jones,Craftsman   (Joe Gibbs),Toyota,400,disqualified,0,1,0
