driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Kyle Larson,2,1,1,1,7,1,3,5,2,5,100.0,81,500,100.0,462,92.4,500,149.7
Chase Elliott,10,10,2,2,15,7,5,58,53,58,100.0,37,500,100.0,0,0.0,500,109.0
Bubba Wallace,11,6,3,1,12,7,-1,45,46,45,100.0,21,500,100.0,1,0.2,500,103.9
Denny Hamlin,8,3,4,2,11,5,3,65,62,65,100.0,33,500,100.0,0,0.0,500,114.2
Christopher Bell,6,5,5,2,13,4,-1,37,38,37,100.0,30,500,100.0,0,0.0,500,115.9
Ryan Blaney,22,9,6,4,22,9,16,73,57,62,84.9,14,442,88.4,0,0.0,500,96.7
Ryan Preece,14,12,7,3,17,13,2,46,44,43,93.5,6,423,84.6,0,0.0,500,87.9
Chase Briscoe,5,8,8,2,17,6,12,56,44,56,100.0,9,499,99.8,0,0.0,500,106.0
Alex Bowman,1,7,9,1,11,6,-12,55,67,55,100.0,19,500,100.0,34,6.8,500,102.3
Ross Chastain,12,14,10,8,21,14,-3,42,45,30,71.4,15,263,52.6,0,0.0,500,81.6
Michael McDowell,18,17,11,9,18,14,0,48,48,40,83.3,3,354,70.9,0,0.0,499,76.4
Noah Gragson,16,15,12,12,19,14,-1,49,50,47,95.9,12,484,97.0,0,0.0,499,77.3
Austin Cindric,27,16,13,13,28,19,9,101,92,6,5.9,6,18,3.6,0,0.0,499,70.6
Chris Buescher,17,20,14,5,25,18,-2,101,103,14,13.9,7,151,30.3,0,0.0,499,69.6
Ty Gibbs,13,19,15,6,24,14,11,73,62,56,76.7,17,302,60.5,0,0.0,499,77.8
Zane Smith,33,25,16,1,34,24,25,96,71,0,0.0,6,2,0.4,0,0.0,499,58.6
William Byron,3,11,17,2,17,9,-16,40,56,36,90.0,5,488,97.8,0,0.0,499,81.7
Carson Hocevar,7,18,18,4,24,16,-8,111,119,56,50.5,5,160,32.1,0,0.0,499,67.7
Daniel Hemric,21,23,19,10,24,22,-1,99,100,0,0.0,3,3,0.6,0,0.0,499,55.8
Tyler Reddick,15,4,20,1,23,19,-5,72,77,1,1.4,8,11,2.2,3,0.6,499,61.3
Austin Dillon,30,22,21,17,30,22,-3,98,101,0,0.0,3,0,0.0,0,0.0,499,55.3
Justin Haley,26,24,22,21,34,26,1,63,62,0,0.0,6,0,0.0,0,0.0,499,50.2
A.J. Allmendinger,19,21,23,17,24,21,-6,89,95,0,0.0,1,0,0.0,0,0.0,499,57.0
Martin Truex Jr,4,2,24,1,26,10,0,29,29,21,72.4,23,335,67.1,0,0.0,499,83.0
Kyle Busch,29,28,25,25,34,28,5,90,85,0,0.0,4,0,0.0,0,0.0,498,43.8
Brad Keselowski,23,26,26,23,30,27,-7,94,101,0,0.0,16,0,0.0,0,0.0,497,49.3
Ricky Stenhouse Jr,31,29,27,24,35,29,-5,62,67,0,0.0,10,0,0.0,0,0.0,497,35.9
Joey Logano,20,33,28,9,33,21,8,33,25,15,45.5,1,239,48.2,0,0.0,496,64.4
Josh Berry,25,31,29,21,34,30,0,67,67,0,0.0,1,0,0.0,0,0.0,496,43.0
Erik Jones,32,27,30,24,35,30,0,76,76,0,0.0,8,0,0.0,0,0.0,496,37.0
Daniel Suarez,35,30,31,27,36,31,0,95,95,0,0.0,0,0,0.0,0,0.0,496,35.5
Todd Gilliland,24,32,32,23,34,30,-20,74,94,0,0.0,11,0,0.0,0,0.0,496,35.7
John H. Nemechek,28,35,33,27,37,35,-4,6,10,0,0.0,24,0,0.0,0,0.0,491,32.4
Josh Bilicki,37,36,34,34,37,36,1,2,1,0,0.0,0,0,0.0,0,0.0,467,25.8
Harrison Burton,34,37,35,26,37,33,-1,93,94,0,0.0,6,0,0.0,0,0.0,422,34.8
Corey LaJoie,9,13,36,9,33,20,-2,37,39,37,100.0,7,326,98.8,0,0.0,330,77.2
Kaz Grala,36,34,37,31,36,35,-2,7,9,0,0.0,0,0,0.0,0,0.0,296,25.8
