Leader,From Lap,To Lap,# Of Laps
Alex Bowman,1,32,32
Kyle Larson,33,129,97
Alex Bowman,130,130,1
Kyle Larson,131,244,114
Alex Bowman,245,245,1
Tyler Reddick,246,248,3
Kyle Larson,249,332,84
Bubba Wallace,333,333,1
Kyle Larson,334,500,167
