Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,26,26,,
yellow_flag,27,29,3,competition,#15
green_flag,30,31,2,,
yellow_flag,32,35,4,"#47,99,51 accident backstretch",#53
green_flag,36,81,46,,
yellow_flag,82,86,5,end of stage 1,#43
green_flag,87,161,75,,
yellow_flag,162,170,9,end of stage 2 frontstretch,#7
green_flag,171,260,90,,
Percent of race run under caution: 8.1%             Average green flag run: 47.8 laps
