Leader,From Lap,To Lap,# Of Laps
Clint Bowyer,1,43,43
Kyle Busch,44,47,4
Kevin Harvick,48,91,44
Ryan Blaney,92,95,4
Denny Hamlin,96,101,6
Kevin Harvick,102,105,4
Aric Almirola,106,109,4
Kevin Harvick,110,110,1
Aric Almirola,111,115,5
Kevin Harvick,116,156,41
