Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,9,4,Kevin Harvick,"Busch ""Head for the Mountains""   (Stewart Haas Racing)",Ford,130,running,17,44,5
2,3,11,Denny Hamlin,FedEx Ground   (Joe Gibbs),Toyota,130,running,10,37,0
3,1,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,130,running,61,53,1
4,36,95,Christopher Bell,Rheem / Procore   (Leavine Family Racing),Toyota,130,running,0,33,0
5,4,18,Kyle Busch,M&M's Mini's   (Joe Gibbs),Toyota,130,running,0,42,0
6,11,19,Martin Truex Jr,SiriusXM   (Joe Gibbs),Toyota,130,running,14,39,0
7,18,14,Clint Bowyer,Mobil 1   (Stewart Haas Racing),Ford,130,running,0,30,0
8,26,34,Michael McDowell,Dockside Logistics   (Bob Jenkins),Ford,130,running,1,29,0
9,8,2,Brad Keselowski,Western Star / Alliance Parts   (Roger Penske),Ford,130,running,0,31,0
10,24,17,Chris Buescher,Fastenal / Honeywell   (Jack Roush),Ford,130,running,3,27,0
11,22,42,Matt Kenseth,Credit One Bank   (Chip Ganassi),Chevrolet,130,running,0,26,0
12,2,12,Ryan Blaney,Menards / Duracell Optimum   (Roger Penske),Ford,130,running,0,40,0
13,21,21,Matt DiBenedetto,Motorcraft / Quick Lane   (Wood Brothers),Ford,130,running,0,34,0
14,16,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,130,running,0,23,0
15,13,6,Ryan Newman,Progressive Insurance   (Jack Roush),Ford,130,running,13,22,0
16,25,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,130,running,0,21,0
17,14,47,Ricky Stenhouse Jr,Kroger / Glad / Kingsford / Bush's Beans   (JTG-Daugherty Racing),Chevrolet,130,running,0,20,0
18,7,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,130,running,0,24,0
19,17,3,Austin Dillon,American Ethanol   (Richard Childress),Chevrolet,130,running,0,18,0
20,30,37,Ryan Preece,"P&G ""On Equality, We Have A Choice""   (JTG-Daugherty Racing)",Chevrolet,130,running,0,17,0
21,12,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,130,running,0,16,0
22,23,43,Bubba Wallace,Victory Junction   (Richard Petty Motorsports),Chevrolet,129,running,0,15,0
23,29,32,Corey LaJoie,Built Bar   (Archie St. Hilaire),Ford,129,running,0,14,0
24,20,38,John H. Nemechek,Death Wish Coffee   (Bob Jenkins),Ford,129,running,0,13,0
25,5,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,129,running,0,19,0
26,34,13,Ty Dillon,GEICO   (Germain Racing),Chevrolet,129,running,0,11,0
27,10,88,Alex Bowman,ChevyGoods.com / Adam's Polishes   (Rick Hendrick),Chevrolet,129,running,0,17,0
28,37,96,Daniel Suarez,CommScope   (Gaunt Brothers),Toyota,128,running,0,9,0
29,27,15,Brennan Poole,Remember Everyone Deployed   (Rick Ware),Chevrolet,127,running,0,8,0
30,15,8,Tyler Reddick,Caterpillar   (Richard Childress),Chevrolet,126,running,0,7,0
31,33,27,J.J. Yeley,Red Rock Secured   (Rick Ware),Ford,125,running,0,0,0
32,40,7,Josh Bilicki,"Insurance King   (Tommy Baldwin, Jr.)",Chevrolet,125,running,0,0,0
33,31,53,Garrett Smithley,Rich Mar Florist   (Rick Ware),Chevrolet,125,running,0,0,0
34,35,77,James Davison,Oil Fire Rye Whiskey / Tilson   (Spire Motorsports),Chevrolet,125,running,0,3,0
35,38,66,Timmy Hill,CrashClaimsR.us / James Carter Attorney   (Carl Long),Toyota,125,running,0,0,0
36,6,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,124,running,11,20,1
37,28,51,Joey Gase,Adkins Automotive   (Rick Ware),Ford,121,running,0,0,0
38,19,20,Erik Jones,Craftsman   (Joe Gibbs),Toyota,70,crash,0,2,0
39,39,78,B.J. McLeod,Koolbox   (B.J. McLeod),Chevrolet,36,transmission,0,0,0
40,32,00,Quin Houff,Mane 'N Tail   (StarCom Racing),Chevrolet,19,crash,0,1,0
