Leader,From Lap,To Lap,# Of Laps
Daniel Suarez,1,49,49
Brad Keselowski,50,52,3
Kurt Busch,53,82,30
"Ricky Stenhouse, Jr.",83,103,21
Kyle Busch,104,162,59
Erik Jones,163,163,1
Clint Bowyer,164,201,38
Kurt Busch,202,202,1
Clint Bowyer,203,204,2
Kurt Busch,205,212,8
Kyle Busch,213,225,13
Denny Hamlin,226,230,5
Ryan Newman,231,245,15
Daniel Suarez,246,248,3
Joey Logano,249,267,19
Kurt Busch,268,269,2
