driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Chris Buescher,20,14,1,1,20,6,22,66,44,57,86.4,61,449,89.8,169,33.8,500,133.3
Chase Elliott,23,4,2,2,28,11,25,154,129,92,59.7,16,378,75.6,0,0.0,500,96.3
William Byron,16,7,3,2,23,9,9,89,80,69,77.5,7,424,84.8,0,0.0,500,99.3
Christopher Bell,8,1,4,1,19,5,24,84,60,73,86.9,85,476,95.2,143,28.6,500,131.0
Kyle Larson,5,9,5,1,17,6,17,109,92,109,100.0,43,495,99.0,34,6.8,500,117.4
Ross Chastain,12,2,6,2,25,11,10,86,76,61,70.9,8,406,81.2,0,0.0,500,89.5
A.J. Allmendinger,13,16,7,3,25,13,-7,103,110,52,50.5,3,305,61.0,0,0.0,500,81.0
Cole Custer,11,17,8,2,32,12,-2,78,80,45,57.7,5,402,80.4,0,0.0,500,83.7
Denny Hamlin,4,24,9,1,25,9,12,54,42,46,85.2,17,442,88.4,0,0.0,500,98.7
Kevin Harvick,7,10,10,2,21,7,19,64,45,57,89.1,37,485,97.0,0,0.0,500,104.6
Michael McDowell,18,12,11,5,27,14,-5,76,81,33,43.4,0,338,67.6,0,0.0,500,74.7
Justin Haley,19,19,12,6,32,16,-9,112,121,55,49.1,4,340,68.0,0,0.0,500,70.2
Brad Keselowski,10,13,13,1,20,8,6,68,62,43,63.2,52,417,83.6,109,21.8,499,107.6
Chase Briscoe,2,3,14,2,19,11,4,85,81,73,85.9,2,476,95.6,0,0.0,498,83.4
Corey LaJoie,31,25,15,5,34,22,-13,84,97,4,4.8,0,83,16.7,0,0.0,497,50.7
Harrison Burton,27,15,16,6,35,22,8,52,44,14,26.9,0,47,9.5,0,0.0,497,56.5
Cody Ware,32,27,17,14,33,24,-5,64,69,3,4.7,0,41,8.2,0,0.0,497,42.7
Todd Gilliland,30,20,18,9,31,21,-7,108,115,16,14.8,1,51,10.3,0,0.0,496,46.7
Daniel Suarez,29,11,19,5,33,19,-30,110,140,59,53.6,0,167,33.8,0,0.0,494,54.8
Austin Cindric,9,31,20,9,36,27,-5,38,43,0,0.0,1,44,8.9,0,0.0,493,45.5
Erik Jones,24,28,21,8,32,24,-2,100,102,0,0.0,0,2,0.4,0,0.0,492,44.2
Landon Cassill,35,29,22,22,36,29,7,15,8,0,0.0,0,0,0.0,0,0.0,492,37.0
J.J. Yeley,36,32,23,23,36,30,5,11,6,0,0.0,0,0,0.0,0,0.0,491,32.5
B.J. McLeod,33,30,24,23,36,29,1,8,7,0,0.0,0,0,0.0,0,0.0,491,32.3
Tyler Reddick,17,23,25,2,30,22,-12,90,102,22,24.4,1,84,17.9,0,0.0,469,52.2
Ty Dillon,34,26,26,9,34,23,-27,93,120,8,8.6,0,20,4.4,0,0.0,457,41.7
Joey Logano,15,18,27,4,30,16,-13,101,114,50,49.5,0,191,43.7,0,0.0,437,61.7
Aric Almirola,1,21,28,1,31,19,-12,50,62,20,40.0,10,128,30.6,36,8.6,418,58.1
Bubba Wallace,14,35,29,2,35,24,-20,36,56,23,63.9,12,143,35.0,0,0.0,408,81.1
Ryan Blaney,6,36,30,1,36,29,5,22,17,20,90.9,12,91,26.9,9,2.7,338,54.2
Austin Dillon,28,8,31,7,32,25,-9,104,113,11,10.6,1,35,12.5,0,0.0,279,47.1
Alex Bowman,3,6,32,1,23,20,3,71,68,60,84.5,5,240,86.6,0,0.0,277,73.6
Ricky Stenhouse Jr,26,22,33,13,29,26,2,111,109,13,11.7,0,32,11.6,0,0.0,276,48.5
Kyle Busch,21,5,34,3,25,22,10,84,74,68,81.0,9,192,71.4,0,0.0,269,69.1
Ty Gibbs,25,34,35,14,35,31,-10,59,69,0,0.0,9,4,1.5,0,0.0,265,41.7
Martin Truex Jr,22,33,36,8,22,27,10,51,41,11,21.6,7,72,36.4,0,0.0,198,43.4
