driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Joey Logano,1,4,1,1,20,2,-2,58,60,31,53.4,30,288,98.3,107,36.5,293,138.5
Tyler Reddick,10,2,2,1,30,10,7,118,111,47,39.8,23,237,80.9,10,3.4,293,106.4
Justin Haley,29,21,3,3,34,21,19,98,79,10,10.2,2,47,16.0,0,0.0,293,72.7
Kevin Harvick,35,17,4,1,35,14,11,84,73,34,40.5,1,180,61.4,1,0.3,293,84.2
Chase Elliott,34,11,5,4,35,13,34,107,73,44,41.1,11,193,65.9,0,0.0,293,88.3
Christopher Bell,3,9,6,1,20,7,4,62,58,49,79.0,8,289,98.6,3,1.0,293,101.8
Michael McDowell,16,22,7,6,30,18,14,116,102,26,22.4,3,88,30.0,0,0.0,293,73.9
Ricky Stenhouse Jr,26,16,8,3,30,17,12,94,82,25,26.6,4,117,39.9,0,0.0,293,75.1
Austin Dillon,14,25,9,8,35,21,-20,83,103,17,20.5,2,104,35.5,0,0.0,293,62.5
Daniel Suarez,20,12,10,2,26,12,-18,65,83,41,63.1,5,238,81.2,0,0.0,293,84.9
Aric Almirola,12,13,11,4,26,13,2,85,83,32,37.6,0,183,62.5,0,0.0,293,77.3
Ty Dillon,21,19,12,12,28,19,-2,84,86,8,9.5,0,43,14.7,0,0.0,293,65.0
William Byron,9,8,13,1,22,6,-13,49,62,31,63.3,16,284,96.9,24,8.2,293,103.1
Harrison Burton,25,27,14,1,31,23,-17,90,107,8,8.9,1,54,18.4,0,0.0,293,55.1
Todd Gilliland,27,31,15,4,32,25,-13,87,100,13,14.9,3,37,12.6,0,0.0,293,50.4
Chris Buescher,18,28,16,12,32,21,-16,65,81,6,9.2,0,28,9.6,0,0.0,293,53.5
Ryan Blaney,7,15,17,5,34,14,33,100,67,37,37.0,0,192,65.5,0,0.0,293,78.8
Austin Cindric,19,18,18,1,34,19,-13,94,107,26,27.7,12,99,33.8,0,0.0,293,66.2
Cody Ware,31,33,19,1,35,29,-4,39,43,0,0.0,0,3,1.0,1,0.3,293,40.3
Chase Briscoe,13,24,20,10,30,18,-15,74,89,15,20.3,0,70,23.9,0,0.0,293,56.0
Denny Hamlin,22,5,21,1,28,10,7,82,75,33,40.2,7,221,75.7,42,14.4,292,83.7
Landon Cassill,33,30,22,6,35,29,-1,69,70,3,4.3,0,3,1.0,0,0.0,292,37.3
J.J. Yeley,32,35,23,1,36,32,-3,9,12,0,0.0,0,2,0.7,1,0.3,288,34.3
Martin Truex Jr,4,1,24,1,25,6,-2,53,55,25,47.2,12,255,97.0,28,10.6,263,99.1
Erik Jones,11,10,25,1,22,10,-6,58,64,40,69.0,6,258,98.5,1,0.4,262,83.7
Cole Custer,28,29,26,2,29,23,-3,95,98,16,16.8,2,25,9.6,0,0.0,260,46.0
Bubba Wallace,17,7,27,3,26,13,7,81,74,42,51.9,5,230,88.5,0,0.0,260,74.3
Kurt Busch,6,14,28,3,35,18,21,100,79,36,36.0,19,139,53.5,0,0.0,260,66.1
Alex Bowman,15,23,29,12,32,20,-10,82,92,13,15.9,0,41,16.1,0,0.0,255,52.5
Ross Chastain,8,3,30,1,20,12,10,41,31,24,58.5,27,193,99.5,26,13.4,194,103.8
Daniel Hemric,24,20,31,19,35,30,-3,55,58,0,0.0,1,0,0.0,0,0.0,188,36.0
B.J. McLeod,36,34,32,11,36,33,2,17,15,0,0.0,0,1,0.5,0,0.0,184,26.0
Kyle Busch,5,6,33,1,14,16,-5,25,30,19,76.0,15,167,100.0,19,11.4,167,93.7
Brad Keselowski,23,26,34,11,36,32,4,52,48,3,5.8,1,2,1.2,0,0.0,166,31.6
Corey LaJoie,30,32,35,7,33,31,-9,69,78,4,5.8,0,4,2.6,0,0.0,152,34.5
Kyle Larson,2,36,36,1,36,26,-10,29,39,11,37.9,18,80,71.4,30,26.8,112,64.9
