Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,2,2,,
yellow_flag,3,6,4,#38 accident turn 2,none
green_flag,7,31,25,,
yellow_flag,32,35,4,end of stage 1,#53
green_flag,36,86,51,,
yellow_flag,87,90,4,end of stage 2,#77
green_flag,91,93,3,,
yellow_flag,94,96,3,debris,#51
green_flag,97,140,44,,
Percent of race run under caution: 10.7%             Average green flag run: 25.0 laps
