Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,31,31,,
yellow_flag,32,36,5,competition,#15
green_flag,37,76,40,,
yellow_flag,77,83,7,end of stage 1,#15
green_flag,84,161,78,,
yellow_flag,162,167,6,#53 accident turn 2,#88
green_flag,168,191,24,,
yellow_flag,192,200,9,end of stage 2,#15
green_flag,201,312,112,,
Percent of race run under caution: 8.7%             Average green flag run: 57.0 laps
