driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Denny Hamlin,1,5,1,1,25,7,-3,123,126,115,93.5,2,398,96.4,15,3.6,413,114.9
Kyle Busch,4,4,2,1,35,13,16,132,116,78,59.1,17,280,67.8,36,8.7,413,97.0
Kevin Harvick,18,12,3,3,33,17,17,169,152,81,47.9,0,222,53.8,0,0.0,413,73.8
Chase Briscoe,15,8,4,1,29,9,17,118,101,81,68.6,20,325,78.7,2,0.5,413,104.2
Christopher Bell,3,3,5,2,31,12,9,151,142,115,76.2,25,263,63.7,0,0.0,413,98.4
Tyler Reddick,8,10,6,1,25,8,-9,115,124,107,93.0,19,339,82.1,19,4.6,413,113.6
Ricky Stenhouse Jr,29,11,7,3,32,14,36,196,160,119,60.7,5,282,68.3,0,0.0,413,79.9
Michael McDowell,10,26,8,5,32,18,-7,147,154,46,31.3,0,124,30.0,0,0.0,413,67.8
Kyle Larson,36,22,9,1,36,12,76,197,121,77,39.1,22,270,65.4,51,12.3,413,91.8
Alex Bowman,9,17,10,2,31,15,-16,172,188,92,53.5,14,219,53.0,0,0.0,413,76.8
Harrison Burton,17,24,11,7,32,24,-49,101,150,4,4.0,0,13,3.1,0,0.0,413,55.8
Martin Truex Jr,14,2,12,2,34,13,50,151,101,90,59.6,1,335,81.1,0,0.0,413,80.6
Ty Dillon,28,16,13,7,32,23,-74,93,167,11,11.8,0,32,7.7,0,0.0,413,56.7
Erik Jones,25,9,14,2,26,13,3,182,179,121,66.5,0,300,72.6,0,0.0,413,77.3
Ross Chastain,22,7,15,1,25,4,10,83,73,59,71.1,66,380,92.0,153,37.0,413,121.3
Todd Gilliland,30,20,16,3,33,21,-30,117,147,5,4.3,0,32,7.7,0,0.0,413,57.3
Aric Almirola,24,13,17,6,31,17,-11,186,197,72,38.7,0,192,46.6,0,0.0,412,59.8
Cody Ware,33,23,18,6,36,27,-35,9,44,0,0.0,0,3,0.7,0,0.0,412,46.8
B.J. McLeod,31,25,19,7,34,28,-11,14,25,0,0.0,0,3,0.7,0,0.0,407,44.0
Joey Logano,23,1,20,1,24,10,16,118,102,86,72.9,3,335,82.7,9,2.2,405,83.3
Cole Custer,21,19,21,1,32,15,-41,140,181,43,30.7,1,170,42.0,0,0.0,405,64.6
Austin Dillon,16,15,22,1,28,14,-57,106,163,77,72.6,0,246,60.7,0,0.0,405,64.7
Kaz Grala,34,27,23,23,37,30,0,6,6,0,0.0,0,0,0.0,0,0.0,400,38.7
Noah Gragson,27,18,24,8,36,24,-1,104,105,13,12.5,0,36,9.3,0,0.0,386,50.3
Daniel Suarez,12,6,25,1,29,11,41,152,111,122,80.3,51,281,81.2,36,10.4,346,97.3
Chris Buescher,19,14,26,4,36,16,2,119,117,69,58.0,6,214,61.9,0,0.0,346,74.1
Justin Haley,20,21,27,13,32,23,-19,105,124,6,5.7,0,6,1.7,0,0.0,343,52.7
Bubba Wallace,7,28,28,1,33,22,32,73,41,36,49.3,9,112,56.0,1,0.5,200,61.4
Ryan Blaney,11,29,29,1,31,20,17,89,72,50,56.2,1,158,81.0,2,1.0,195,63.8
Brad Keselowski,35,30,30,12,35,28,7,96,89,1,1.0,0,3,1.6,0,0.0,193,35.8
Kurt Busch,2,31,31,1,18,20,-1,56,57,54,96.4,9,188,98.4,2,1.0,191,72.1
William Byron,5,32,32,1,26,21,2,55,53,48,87.3,4,174,91.1,1,0.5,191,71.2
Chase Elliott,13,33,33,1,32,20,10,41,31,41,100.0,26,186,98.9,86,45.7,188,94.7
Austin Cindric,6,34,34,5,30,27,7,61,54,27,44.3,1,72,49.7,0,0.0,145,45.2
Corey LaJoie,37,35,35,17,37,34,14,26,12,0,0.0,1,0,0.0,0,0.0,60,28.6
Josh Bilicki,32,36,36,3,35,36,-10,3,13,0,0.0,0,2,6.5,0,0.0,31,24.8
Ryan Preece,26,37,37,22,26,36,-1,15,16,0,0.0,0,0,0.0,0,0.0,16,24.5
