Leader,From Lap,To Lap,# Of Laps
Ty Dillon,1,8,8
Joey Logano,9,27,19
Bubba Wallace,28,30,3
Clint Bowyer,31,83,53
"Martin Truex, Jr.",84,99,16
Kevin Harvick,100,109,10
Daniel Suarez,110,110,1
Clint Bowyer,111,128,18
Ryan Newman,129,133,5
Erik Jones,134,160,27
Chase Elliott,161,175,15
Brad Keselowski,176,181,6
Brennan Poole,182,182,1
Chase Elliott,183,190,8
Brad Keselowski,191,191,1
Chase Elliott,192,196,5
Denny Hamlin,197,208,12
