driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Denny Hamlin,2,4,1,1,30,5,14,56,42,31,55.4,75,444,88.8,142,28.4,500,130.8
Kyle Larson,36,3,2,1,36,8,25,60,35,28,46.7,64,390,78.0,20,4.0,500,109.2
Christopher Bell,1,1,3,1,9,3,9,17,8,16,94.1,66,500,100.0,187,37.4,500,134.6
Chris Buescher,20,7,4,1,22,8,0,38,38,28,73.7,25,411,82.2,1,0.2,500,104.1
Ty Gibbs,8,2,5,1,20,4,19,37,18,35,94.6,40,495,99.0,102,20.4,500,119.8
Michael McDowell,4,6,6,2,19,6,2,47,45,46,97.9,13,495,99.0,0,0.0,500,108.3
Chase Elliott,7,10,7,3,23,10,-10,62,72,54,87.1,2,396,79.2,0,0.0,500,90.4
Brad Keselowski,6,19,8,4,32,14,15,128,113,67,52.3,7,319,63.8,0,0.0,500,88.1
William Byron,3,8,9,2,13,7,2,34,32,34,100.0,3,500,100.0,0,0.0,500,99.1
Ricky Stenhouse Jr,25,12,10,9,28,15,4,93,89,67,72.0,2,370,74.0,0,0.0,500,76.4
Carson Hocevar,16,5,11,5,27,13,-5,62,67,44,71.0,22,372,74.5,0,0.0,499,84.0
Ryan Preece,17,9,12,7,34,12,7,54,47,30,55.6,3,436,87.4,0,0.0,499,80.8
Alex Bowman,13,11,13,3,18,11,0,51,51,44,86.3,2,483,96.8,0,0.0,499,84.7
Bubba Wallace,9,18,14,1,26,13,8,54,46,28,51.9,8,359,71.9,0,0.0,499,82.5
Tyler Reddick,12,20,15,3,28,15,6,70,64,21,30.0,9,256,51.3,0,0.0,499,75.2
Todd Gilliland,30,15,16,6,30,19,-12,58,70,8,13.8,7,45,9.0,0,0.0,499,60.4
Austin Dillon,18,22,17,13,32,20,-2,62,64,5,8.1,2,8,1.6,0,0.0,499,58.2
Aric Almirola,26,17,18,13,28,18,-5,72,77,36,50.0,0,127,25.5,0,0.0,499,63.7
Martin Truex Jr,5,21,19,5,33,18,8,61,53,11,18.0,13,128,25.7,0,0.0,498,72.2
Kyle Busch,15,23,20,8,30,19,12,78,66,10,12.8,1,121,24.3,0,0.0,498,64.7
Daniel Suarez,24,24,21,9,35,25,-16,73,89,0,0.0,6,1,0.2,0,0.0,498,45.2
Ryan Blaney,11,16,22,3,25,17,-14,40,54,15,37.5,3,241,48.4,0,0.0,498,65.0
Ross Chastain,23,26,23,3,32,22,6,45,39,3,6.7,3,59,11.8,0,0.0,498,58.6
Erik Jones,31,14,24,5,33,20,-6,73,79,26,35.6,25,166,33.4,0,0.0,497,59.1
Corey LaJoie,10,13,25,1,26,17,7,52,45,15,28.8,14,230,46.3,48,9.7,497,71.0
J.J. Yeley,35,30,26,26,36,30,2,46,44,0,0.0,3,0,0.0,0,0.0,495,35.1
Chase Briscoe,14,28,27,12,32,25,7,61,54,11,18.0,9,90,18.2,0,0.0,495,46.7
Harrison Burton,32,25,28,18,36,26,-9,44,53,0,0.0,0,0,0.0,0,0.0,495,37.7
Kevin Harvick,21,33,29,16,33,27,-26,72,98,0,0.0,2,0,0.0,0,0.0,495,40.6
A.J. Allmendinger,22,34,30,20,36,32,-9,14,23,0,0.0,2,0,0.0,0,0.0,491,31.4
B.J. McLeod,34,35,31,31,36,33,-2,8,10,0,0.0,0,0,0.0,0,0.0,490,26.0
Austin Cindric,29,36,32,27,36,33,-2,5,7,0,0.0,4,0,0.0,0,0.0,488,27.7
Ty Dillon,33,29,33,13,34,30,-4,43,47,0,0.0,0,2,0.8,0,0.0,263,35.0
Joey Logano,28,31,34,5,33,29,-17,22,39,4,18.2,3,50,19.1,0,0.0,262,42.7
Justin Haley,19,27,35,11,34,28,3,45,42,5,11.1,0,6,2.3,0,0.0,261,41.3
Ryan Newman,27,32,36,16,33,33,-20,31,51,0,0.0,1,0,0.0,0,0.0,260,30.6
