Leader,From Lap,To Lap,# Of Laps
Christopher Bell,1,71,71
Corey LaJoie,72,119,48
Christopher Bell,120,178,59
Kyle Larson,179,198,20
Christopher Bell,199,255,57
Ty Gibbs,256,353,98
Denny Hamlin,354,354,1
Ty Gibbs,355,358,4
Denny Hamlin,359,364,6
Chris Buescher,365,365,1
Denny Hamlin,366,500,135
