Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,34,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,62,running,24,41,5
2,13,20,Christopher Bell,SiriusXM   (Joe Gibbs),Toyota,62,running,0,39,0
3,40,18,Kyle Busch,"Skittles Red, White & Blue   (Joe Gibbs)",Toyota,62,running,4,35,0
4,16,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,62,running,0,41,0
5,6,11,Denny Hamlin,FedEx Freight   (Joe Gibbs),Toyota,62,running,0,37,0
6,35,14,Chase Briscoe,Ford Perf. Racing School / HighPoint.com   (Stewart Haas Racing),Ford,62,running,0,31,0
7,8,42,Ross Chastain,Advent Health   (Chip Ganassi),Chevrolet,62,running,0,44,0
8,4,8,Tyler Reddick,Kalahari Resorts & Conventions   (Richard Childress),Chevrolet,62,running,5,46,1
9,9,19,Martin Truex Jr,"Bass Pro Shops Red, White & Blue   (Joe Gibbs)",Toyota,62,running,1,28,0
10,7,21,Matt DiBenedetto,Menards / Dutch Boy   (Wood Brothers),Ford,62,running,10,27,0
11,37,3,Austin Dillon,Dow Salutes Veterans   (Richard Childress),Chevrolet,62,running,0,26,0
12,38,47,Ricky Stenhouse Jr,Kroger / Ball Park Buns & Rolls   (JTG-Daugherty Racing),Chevrolet,62,running,0,25,0
13,20,2,Brad Keselowski,Snap-On Tools   (Roger Penske),Ford,62,running,0,24,0
14,19,10,Aric Almirola,Smithfield / Pit Boss Grills   (Stewart Haas Racing),Ford,62,running,1,23,0
15,14,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,62,running,0,27,0
16,2,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,62,running,0,36,0
17,15,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,62,running,0,20,0
18,12,17,Chris Buescher,Fastenal   (Jack Roush),Ford,62,running,0,19,0
19,21,43,Erik Jones,SCAG Power Equipment   (Richard Petty Motorsports),Chevrolet,62,running,0,18,0
20,17,12,Ryan Blaney,Body Armor   (Roger Penske),Ford,62,running,0,17,0
21,23,7,Corey LaJoie,Diamond Creek Water   (Spire Motorsports),Chevrolet,62,running,0,16,0
22,10,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,62,running,0,18,0
23,27,52,Josh Bilicki,Screamin' Sicilian   (Rick Ware),Ford,62,running,0,14,0
24,36,23,Bubba Wallace,Dr. Pepper   (23XI Racing),Toyota,62,running,0,16,0
25,22,77,Justin Haley,Fraternal Order of Eagles   (Spire Motorsports),Chevrolet,62,running,0,0,0
26,39,96,Ty Dillon,Lure Lock / Bass Pro Shops   (Gaunt Brothers),Toyota,62,running,0,0,0
27,25,4,Kevin Harvick,Busch Light Apple   (Stewart Haas Racing),Ford,62,running,0,14,0
28,26,15,James Davison,Skip Barber Racing School   (Rick Ware),Chevrolet,62,running,0,9,0
29,3,16,A.J. Allmendinger,Hyperice   (Matthew Kaulig),Chevrolet,62,running,0,0,0
30,18,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,62,running,0,7,0
31,29,51,Cody Ware,Nurtec ODT   (Rick Ware),Chevrolet,62,running,0,0,0
32,28,6,Ryan Newman,Kohler Generators   (Jack Roush),Ford,62,running,0,5,0
33,1,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,62,running,15,23,1
34,33,00,Quin Houff,8 Ball Chocolate Whiskey   (StarCom Racing),Chevrolet,62,running,0,3,0
35,30,78,Kyle Tilley,Bremont / Battle Associates   (B.J. McLeod),Ford,60,running,0,2,0
36,11,99,Daniel Suarez,Good Sam Patriotic   (Trackhouse Racing),Chevrolet,53,running,0,1,0
37,24,38,Anthony Alfredo,Speedy Cash   (Bob Jenkins),Ford,42,brakes,0,1,0
38,5,33,Austin Cindric,Pirtek   (Roger Penske),Ford,35,rear gear,2,0,0
39,31,53,Ryan Eversley,Nurtec ODT Preventative   (Rick Ware),Ford,27,rear gear,0,0,0
40,32,37,Ryan Preece,Maxwell House / Kroger   (JTG-Daugherty Racing),Chevrolet,6,engine,0,1,0
