Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,3,3,,
yellow_flag,4,4,1,#99 stopped on track,none
green_flag,5,12,8,,
yellow_flag,13,16,4,#78 stopped on track,none
green_flag,17,30,14,,
yellow_flag,31,32,2,end of stage 2,#51
green_flag,33,43,11,,
yellow_flag,44,45,2,#38 stopped on track,#00
green_flag,46,62,17,,
Percent of race run under caution: 14.5%             Average green flag run: 10.6 laps
