driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Chris Buescher,26,3,1,1,27,7,21,100,79,48,48.0,25,319,79.8,88,22.0,400,121.6
Denny Hamlin,3,5,2,1,12,4,1,69,68,54,78.3,26,400,100.0,20,5.0,400,120.5
Kyle Busch,2,7,3,2,23,7,-6,121,127,70,57.9,6,392,98.0,0,0.0,400,104.1
Joey Logano,23,13,4,2,25,11,21,128,107,68,53.1,27,322,80.5,0,0.0,400,92.1
Ryan Preece,11,8,5,2,30,8,20,132,112,65,49.2,9,363,90.8,0,0.0,400,108.1
Brad Keselowski,13,1,6,1,23,5,4,100,96,59,59.0,20,393,98.3,102,25.5,400,115.1
Martin Truex Jr,10,6,7,1,30,14,1,115,114,40,34.8,18,228,57.0,18,4.5,400,75.6
Aric Almirola,24,18,8,3,27,14,17,143,126,52,36.4,22,274,68.5,0,0.0,400,87.2
Austin Dillon,17,10,9,4,25,14,8,128,120,43,33.6,1,256,64.0,0,0.0,400,78.4
Kevin Harvick,8,11,10,2,18,9,-4,90,94,53,58.9,9,394,98.5,0,0.0,400,93.7
Chase Briscoe,20,19,11,3,26,16,9,132,123,40,30.3,2,134,33.5,0,0.0,400,73.8
Bubba Wallace,5,4,12,1,19,5,-7,101,108,67,66.3,30,395,98.8,80,20.0,400,108.7
Chase Elliott,4,15,13,3,25,10,-9,99,108,50,50.5,2,368,92.0,0,0.0,400,87.6
Ryan Blaney,25,21,14,1,29,19,13,165,152,41,24.8,27,79,19.8,2,0.5,400,70.0
Ty Gibbs,7,9,15,3,26,11,-10,115,125,53,46.1,4,364,91.0,0,0.0,400,84.7
Tyler Reddick,1,2,16,1,22,4,-16,74,90,40,54.1,27,378,94.5,81,20.3,400,112.3
Ricky Stenhouse Jr,9,16,17,2,26,15,-5,126,131,51,40.5,10,209,52.3,0,0.0,400,70.3
Alex Bowman,15,14,18,2,27,15,-3,124,127,47,37.9,6,238,59.5,0,0.0,400,64.4
Kyle Larson,14,20,19,5,28,19,-4,122,126,15,12.3,11,63,15.8,0,0.0,400,62.7
Christopher Bell,29,29,20,2,32,22,3,146,143,23,15.8,24,24,6.0,0,0.0,399,56.9
William Byron,6,17,21,4,27,16,-12,100,112,17,17.0,5,137,34.3,0,0.0,399,72.6
Michael McDowell,18,12,22,1,30,17,0,132,132,43,32.6,6,181,45.4,9,2.3,399,68.7
Erik Jones,27,24,23,13,30,24,5,137,132,5,3.7,2,2,0.5,0,0.0,399,52.4
Ross Chastain,19,22,24,8,31,23,-8,111,119,5,4.5,1,5,1.3,0,0.0,399,52.1
Todd Gilliland,16,28,25,12,32,24,-9,121,130,10,8.3,22,13,3.3,0,0.0,399,56.8
Austin Cindric,30,27,26,17,34,27,1,110,109,0,0.0,0,0,0.0,0,0.0,399,43.0
A.J. Allmendinger,36,23,27,12,36,24,11,124,113,2,1.6,2,1,0.3,0,0.0,399,48.1
Noah Gragson,12,26,28,11,35,25,-17,92,109,5,5.4,14,46,11.6,0,0.0,398,53.0
Ryan Newman,32,30,29,12,36,30,1,96,95,2,2.1,0,4,1.0,0,0.0,398,35.7
Justin Haley,28,33,30,25,36,32,-5,81,86,0,0.0,0,0,0.0,0,0.0,398,38.8
Harrison Burton,22,34,31,20,36,32,-8,85,93,0,0.0,0,0,0.0,0,0.0,397,32.5
Corey LaJoie,31,31,32,27,36,32,-3,98,101,0,0.0,9,0,0.0,0,0.0,397,29.1
Daniel Suarez,33,25,33,5,34,27,5,121,116,10,8.3,6,18,4.5,0,0.0,396,38.3
Ty Dillon,34,32,34,29,36,34,0,69,69,0,0.0,2,0,0.0,0,0.0,396,26.9
J.J. Yeley,35,35,35,27,36,34,1,76,75,0,0.0,0,0,0.0,0,0.0,396,31.0
B.J. McLeod,21,36,36,21,36,36,-16,26,42,0,0.0,0,0,0.0,0,0.0,395,23.8
