driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Austin Dillon,6,7,1,1,21,6,3,110,107,81,73.6,12,401,98.3,35,8.6,408,116.6
Denny Hamlin,1,3,2,1,15,3,0,81,81,63,77.8,33,408,100.0,124,30.4,408,132.1
Tyler Reddick,10,4,3,1,29,7,5,89,84,58,65.2,10,389,95.3,8,2.0,408,99.8
Bubba Wallace,8,10,4,2,20,8,10,116,106,68,58.6,3,400,98.0,0,0.0,408,102.6
Ross Chastain,22,13,5,4,25,10,14,119,105,67,56.3,4,395,96.8,0,0.0,408,95.3
Christopher Bell,5,2,6,1,26,5,-2,100,102,64,64.0,58,405,99.3,122,29.9,408,122.7
Kyle Larson,15,5,7,1,29,11,8,128,120,77,60.2,2,377,92.4,17,4.2,408,84.9
Carson Hocevar,19,12,8,1,22,13,18,146,128,60,41.1,4,261,64.0,2,0.5,408,81.6
Chase Elliott,4,16,9,1,22,11,-8,133,141,77,57.9,8,359,88.0,5,1.2,408,87.9
Daniel Suarez,21,1,10,1,22,9,11,135,124,79,58.5,42,290,71.1,93,22.8,408,104.6
Ryan Blaney,11,18,11,3,24,13,-3,137,140,75,54.7,7,283,69.4,0,0.0,408,82.7
Kyle Busch,12,19,12,4,29,19,-3,145,148,35,24.1,31,36,8.8,0,0.0,408,79.2
William Byron,13,14,13,3,25,13,-4,128,132,66,51.6,2,350,85.8,0,0.0,408,80.8
Josh Berry,3,17,14,3,25,13,-9,128,137,61,47.7,0,293,71.8,0,0.0,408,79.7
Michael McDowell,28,8,15,2,33,14,13,142,129,69,48.6,0,308,75.5,0,0.0,408,78.5
Brad Keselowski,29,15,16,5,31,22,17,145,128,22,15.2,15,57,14.0,0,0.0,408,54.7
Todd Gilliland,23,26,17,7,31,21,1,122,121,15,12.3,23,27,6.6,0,0.0,408,62.0
Chris Buescher,7,22,18,6,35,18,-15,101,116,9,8.9,4,120,29.4,0,0.0,408,80.4
Joey Logano,9,6,19,1,20,5,7,88,81,67,76.1,22,405,99.3,2,0.5,408,104.5
Noah Gragson,16,28,20,14,33,24,-10,123,133,1,0.8,2,0,0.0,0,0.0,407,51.8
Chase Briscoe,25,27,21,16,35,24,-2,137,139,0,0.0,5,0,0.0,0,0.0,407,44.2
Ty Gibbs,14,21,22,8,28,21,-12,122,134,23,18.9,7,64,15.7,0,0.0,407,56.8
Zane Smith,20,25,23,14,33,24,1,125,124,0,0.0,2,1,0.2,0,0.0,407,54.1
Austin Cindric,18,24,24,9,29,21,-8,139,147,17,12.2,0,23,5.7,0,0.0,407,59.8
Ryan Preece,26,20,25,10,30,22,3,137,134,7,5.1,13,15,3.7,0,0.0,407,56.1
Ty Dillon,30,29,26,21,37,30,9,102,93,0,0.0,21,0,0.0,0,0.0,407,39.8
Justin Haley,36,31,27,23,36,31,8,104,96,0,0.0,2,0,0.0,0,0.0,406,43.4
Alex Bowman,17,23,28,6,32,23,-15,111,126,8,7.2,1,3,0.7,0,0.0,406,50.7
Erik Jones,27,32,29,17,35,29,3,99,96,0,0.0,9,0,0.0,0,0.0,406,41.7
Daniel Hemric,32,30,30,29,36,32,-1,94,95,0,0.0,2,0,0.0,0,0.0,406,35.3
John H. Nemechek,35,33,31,28,37,33,-3,79,82,0,0.0,3,0,0.0,0,0.0,405,31.5
Harrison Burton,31,34,32,28,37,32,-5,57,62,0,0.0,1,0,0.0,0,0.0,405,35.9
Riley Herbst,34,35,33,26,37,34,-3,82,85,0,0.0,3,0,0.0,0,0.0,405,31.3
Corey LaJoie,24,36,34,23,37,33,-5,59,64,0,0.0,18,0,0.0,0,0.0,404,34.5
Parker Retzlaff,37,37,35,32,37,36,-1,19,20,0,0.0,2,0,0.0,0,0.0,402,24.4
Ricky Stenhouse Jr,33,9,36,2,33,17,14,132,118,44,33.3,2,205,51.6,0,0.0,397,51.1
Martin Truex Jr,2,11,37,2,21,18,-37,62,99,37,59.7,4,245,98.0,0,0.0,250,86.8
