Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,71,71,,
yellow_flag,72,80,9,end of stage 1,#34
green_flag,81,231,151,,
yellow_flag,232,240,9,end of stage 2,#4
green_flag,241,399,159,,
yellow_flag,400,406,7,"#41,47 accident turn 2",#8
green_flag,407,407,1,,
yellow_flag,408,408,1,,none
Percent of race run under caution: 6.4%             Average green flag run: 95.5 laps
