Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,8,12,Ryan Blaney,Wabash   (Roger Penske),Ford,160,running,44,40,5
2,4,11,Denny Hamlin,Mavis Tire   (Joe Gibbs),Toyota,160,running,31,54,1
3,6,48,Alex Bowman,Ally Best Friends   (Rick Hendrick),Chevrolet,160,running,0,43,0
4,2,24,William Byron,Raptor High Heat   (Rick Hendrick),Chevrolet,160,running,0,47,0
5,10,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,160,running,3,38,0
6,7,45,Tyler Reddick,MoneyLion   (23XI Racing),Toyota,160,running,0,40,0
7,14,6,Brad Keselowski,Nexlizet   (Jack Roush),Ford,160,running,20,41,0
8,3,19,Martin Truex Jr,Interstate Batteries   (Joe Gibbs),Toyota,160,running,14,39,1
9,11,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,160,running,0,43,0
10,29,23,Bubba Wallace,Leidos   (23XI Racing),Toyota,160,running,0,27,0
11,18,17,Chris Buescher,BuildSubmarines.com   (Jack Roush),Ford,160,running,19,26,0
12,13,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,160,running,0,30,0
13,12,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,160,running,0,29,0
14,23,43,Erik Jones,Family Dollar   (Legacy Motor Club),Toyota,160,running,0,30,0
15,28,14,Chase Briscoe,HighPoint.com   (Stewart Haas Racing),Ford,160,running,0,22,0
16,16,99,Daniel Suarez,Worldwide Express   (Trackhouse Racing),Chevrolet,160,running,0,21,0
17,15,77,Carson Hocevar,Delaware Life   (Spire Motorsports),Chevrolet,160,running,0,20,0
18,20,2,Austin Cindric,MenardsRichmond Water Heaters   (Roger Penske),Ford,160,running,0,19,0
19,30,7,Corey LaJoie,Parity in Paris   (Spire Motorsports),Chevrolet,160,running,0,18,0
20,5,4,Josh Berry,Overstock.com   (Stewart Haas Racing),Ford,160,running,8,17,0
21,26,16,A.J. Allmendinger,Cirkul   (Matthew Kaulig),Chevrolet,160,running,0,0,0
22,34,51,Justin Haley,Walmart Health & Wellness   (Rick Ware),Ford,160,running,0,15,0
23,17,3,Austin Dillon,Boot Barn   (Richard Childress),Chevrolet,160,running,0,14,0
24,21,34,Michael McDowell,Gunk   (Bob Jenkins),Ford,158,running,0,13,0
25,27,31,Daniel Hemric,Poppy Bank   (Matthew Kaulig),Chevrolet,153,suspension,0,12,0
26,35,15,Cody Ware,Jacob Construction   (Rick Ware),Ford,134,overheating,0,11,0
27,1,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,132,engine,21,10,0
28,32,42,John H. Nemechek,Dollar Tree   (Legacy Motor Club),Toyota,126,crash,0,9,0
29,9,71,Zane Smith,Focused Health   (Spire Motorsports),Chevrolet,126,crash,0,8,0
30,36,41,Ryan Preece,HaasTooling.com   (Stewart Haas Racing),Ford,121,crash,0,7,0
31,22,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,121,crash,0,6,0
32,24,8,Kyle Busch,zone / GetGo   (Richard Childress),Chevrolet,120,crash,0,5,0
33,31,47,Ricky Stenhouse Jr,Sugarlands Sippin' Cream   (JTG-Daugherty Racing),Chevrolet,120,crash,0,4,0
34,33,38,Todd Gilliland,C.H. REED   (Bob Jenkins),Ford,115,crash,0,3,0
35,37,44,J.J. Yeley,Ollie's Bargain Outlet   (Johnathan Cohen),Chevrolet,112,fuel pump,0,0,0
36,19,1,Ross Chastain,Busch Light Peach   (Trackhouse Racing),Chevrolet,53,crash,0,1,0
37,25,10,Noah Gragson,Overstock.com   (Stewart Haas Racing),Ford,13,crash,0,1,0
