driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Denny Hamlin,1,2,1,1,34,6,11,65,54,36,55.4,16,143,89.4,21,13.1,160,129.0
Kyle Busch,2,6,2,1,20,4,6,55,49,40,72.7,31,158,98.8,63,39.4,160,139.3
Chase Elliott,3,19,3,1,31,10,13,88,75,45,51.1,8,127,79.4,0,0.0,160,104.8
Tyler Reddick,16,17,4,2,34,12,-4,106,110,59,55.7,5,130,81.3,0,0.0,160,95.6
Daniel Suarez,9,18,5,5,30,11,7,90,83,50,55.6,10,125,78.1,0,0.0,160,99.7
Christopher Bell,11,15,6,1,27,8,-14,71,85,43,60.6,1,139,86.9,14,8.8,160,102.3
Kyle Larson,4,10,7,1,28,9,3,84,81,51,60.7,10,140,87.5,18,11.3,160,106.2
Michael McDowell,25,7,8,3,34,17,34,120,86,25,20.8,0,52,32.5,0,0.0,160,75.3
Martin Truex Jr,8,16,9,1,27,12,3,100,97,54,54.0,2,137,85.6,2,1.3,160,89.1
Bubba Wallace,7,14,10,1,32,12,-40,86,126,40,46.5,1,113,70.6,4,2.5,160,85.1
Erik Jones,34,1,11,1,34,11,51,121,70,45,37.2,1,118,73.8,11,6.9,160,93.9
Austin Dillon,15,4,12,3,35,16,4,105,101,38,36.2,4,93,58.1,0,0.0,160,80.6
Alex Bowman,17,22,13,5,32,17,-16,105,121,27,25.7,3,79,49.4,0,0.0,160,74.8
William Byron,18,12,14,4,30,13,21,132,111,43,32.6,1,86,53.8,0,0.0,160,82.7
Aric Almirola,12,25,15,6,35,20,-12,111,123,40,36.0,0,71,44.4,0,0.0,160,68.7
Brad Keselowski,26,33,16,7,34,21,7,121,114,13,10.7,1,16,10.0,0,0.0,160,62.3
Chase Briscoe,13,24,17,4,33,19,17,145,128,25,17.2,0,32,20.0,0,0.0,160,62.5
Ty Gibbs,10,32,18,4,36,25,-6,84,90,15,17.9,0,24,15.0,0,0.0,160,45.7
Cole Custer,32,30,19,4,35,25,-1,109,110,17,15.6,0,17,10.6,0,0.0,160,47.7
Ricky Stenhouse Jr,19,5,20,4,33,17,0,104,104,30,28.8,0,59,36.9,0,0.0,160,68.2
Corey LaJoie,23,8,21,5,34,20,11,122,111,22,18.0,0,30,18.8,0,0.0,160,54.8
Joey Logano,14,31,22,2,34,21,-27,90,117,15,16.7,0,38,23.8,0,0.0,160,44.5
Justin Haley,30,20,23,10,33,24,24,112,88,7,6.3,0,13,8.1,0,0.0,160,47.0
Ty Dillon,27,28,24,5,34,22,14,103,89,16,15.5,0,25,15.6,0,0.0,160,52.5
Harrison Burton,28,26,25,1,33,20,-25,100,125,19,19.0,0,36,22.5,4,2.5,160,50.5
Noah Gragson,22,13,26,12,31,23,-8,87,95,11,12.6,0,20,12.5,0,0.0,160,43.7
Todd Gilliland,29,9,27,5,34,24,4,99,95,19,19.2,0,31,19.4,0,0.0,160,44.8
Cody Ware,36,23,28,7,36,28,10,67,57,7,10.4,0,7,4.4,0,0.0,160,36.0
Kevin Harvick,24,21,29,4,33,17,15,121,106,32,26.4,1,72,45.0,0,0.0,160,63.8
J.J. Yeley,33,29,30,20,35,31,-11,39,50,0,0.0,0,0,0.0,0,0.0,159,30.3
Chris Buescher,5,27,31,5,34,21,-38,71,109,22,31.0,3,61,38.6,0,0.0,158,58.6
B.J. McLeod,35,34,32,4,36,32,3,29,26,0,0.0,0,2,1.3,0,0.0,158,28.3
Austin Cindric,20,35,33,17,36,34,-4,5,9,1,20.0,0,0,0.0,0,0.0,154,25.7
Ross Chastain,21,11,34,1,28,11,-15,82,97,41,50.0,15,112,78.9,16,11.3,142,93.8
Ryan Blaney,6,3,35,1,34,16,-38,38,76,24,63.2,0,94,69.6,7,5.2,135,81.3
Josh Bilicki,31,36,36,20,31,34,0,9,9,0,0.0,0,0,0.0,0,0.0,35,26.5
