Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,8,8,,
yellow_flag,9,12,4,debris,none
green_flag,13,121,109,,
yellow_flag,122,127,6,end of stage 1,#95
green_flag,128,241,114,,
yellow_flag,242,248,7,end of stage 2,#21
green_flag,249,400,152,,
Percent of race run under caution: 4.3%             Average green flag run: 95.8 laps
