Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,11,4,Kevin Harvick,Busch Light Fireworks   (Stewart Haas Racing),Ford,161,running,68,56,6
2,21,42,Matt Kenseth,McDonald's McDelivery   (Chip Ganassi),Chevrolet,161,running,12,40,0
3,5,10,Aric Almirola,Smithfield Patriotic   (Stewart Haas Racing),Ford,161,running,0,34,0
4,9,2,Brad Keselowski,Discount Tire   (Roger Penske),Ford,161,running,0,35,0
5,30,41,Cole Custer,AutoDesk Fusion / Haas   (Stewart Haas Racing),Ford,161,running,0,32,0
6,7,18,Kyle Busch,"Skittles Red, White & Blue   (Joe Gibbs)",Toyota,161,running,0,38,0
7,27,34,Michael McDowell,Carparts.com Patriotic   (Bob Jenkins),Ford,161,running,0,30,0
8,13,8,Tyler Reddick,Cheddar's Scratch Kitchen	   (Richard Childress),Chevrolet,161,running,0,29,0
9,17,43,Bubba Wallace,World Wide Technology 30 Years   (Richard Petty Motorsports),Chevrolet,161,running,0,28,0
10,1,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,161,running,14,27,0
11,10,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,161,running,26,42,0
12,35,95,Christopher Bell,Rheem   (Leavine Family Racing),Toyota,161,running,0,27,0
13,2,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,161,running,0,27,0
14,29,13,Ty Dillon,GEICO Military   (Germain Racing),Chevrolet,161,running,0,23,0
15,19,38,John H. Nemechek,Fire Alarm Services   (Bob Jenkins),Ford,161,running,0,22,0
16,22,14,Clint Bowyer,Rush Truck Centers / Cummins   (Stewart Haas Racing),Ford,161,running,0,23,0
17,32,77,Ross Chastain,Melon Man Brand   (Spire Motorsports),Chevrolet,161,running,1,0,0
18,16,3,Austin Dillon,Dow Salutes Veterans   (Richard Childress),Chevrolet,161,running,5,33,0
19,15,21,Matt DiBenedetto,Red Kap / Menards   (Wood Brothers),Ford,161,running,0,29,0
20,37,96,Daniel Suarez,Toyota Certified Used Vehicles   (Gaunt Brothers),Toyota,160,running,0,17,0
21,34,27,J.J. Yeley,Greenlight Debit Cards for Kids   (Rick Ware),Ford,160,running,0,0,0
22,40,78,B.J. McLeod,Koolbox   (B.J. McLeod),Chevrolet,160,running,0,0,0
23,33,00,Quin Houff,Mane 'N Tail Patriotic   (StarCom Racing),Chevrolet,159,running,0,14,0
24,28,53,Garrett Smithley,Axele   (Rick Ware),Chevrolet,159,running,1,0,0
25,39,7,Josh Bilicki,"Insurance King   (Tommy Baldwin, Jr.)",Chevrolet,158,running,0,0,0
26,25,51,Joey Gase,Red Rock Secured   (Rick Ware),Ford,157,running,0,0,0
27,18,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,156,running,15,20,1
28,6,11,Denny Hamlin,FedEx Express   (Joe Gibbs),Toyota,153,crash,19,22,0
29,38,66,Timmy Hill,RoofClaim.com   (Carl Long),Toyota,153,running,0,0,0
30,3,88,Alex Bowman,ChevyGoods.com / Adam's Polishes   (Rick Hendrick),Chevrolet,132,crash,0,7,0
31,20,17,Chris Buescher,Sunny D Patriotic   (Jack Roush),Ford,99,crash,0,6,0
32,12,12,Ryan Blaney,Menards / Atlas   (Roger Penske),Ford,96,dvp,0,5,0
33,23,20,Erik Jones,Stanley Security   (Joe Gibbs),Toyota,73,crash,0,13,0
34,14,6,Ryan Newman,Oscar Mayer Patriotic   (Jack Roush),Ford,60,crash,0,3,0
35,26,15,Brennan Poole,Spartan Mosquito Pro Tech   (Rick Ware),Chevrolet,24,dvp,0,2,0
36,24,47,Ricky Stenhouse Jr,Kroger / Planters / Ball Park / NOS   (JTG-Daugherty Racing),Chevrolet,20,dvp,0,1,0
37,4,48,Justin Allgaier,Ally   (Rick Hendrick),Chevrolet,17,crash,0,0,0
38,8,19,Martin Truex Jr,Auto Owners Insurance Patriotic   (Joe Gibbs),Toyota,16,crash,0,1,0
39,31,32,Corey LaJoie,Trump 2020   (Archie St. Hilaire),Ford,15,crash,0,1,0
40,36,37,Ryan Preece,Kleenex   (JTG-Daugherty Racing),Chevrolet,14,crash,0,1,0
