Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,56,56,,
yellow_flag,57,59,3,#3 debris turn 1,#37
green_flag,60,60,1,,
yellow_flag,61,68,8,"#17,19,20,42 accident turn 2",#47
green_flag,69,121,53,,
yellow_flag,122,127,6,end of stage 2,#17
green_flag,128,164,37,,
yellow_flag,165,169,5,#43 debris turn 1,#1
green_flag,170,200,31,,
Percent of race run under caution: 11.0%             Average green flag run: 35.6 laps
