Leader,From Lap,To Lap,# Of Laps
Denny Hamlin,1,2,2
Aric Almirola,3,9,7
Denny Hamlin,10,12,3
Kyle Busch,13,30,18
William Byron,31,33,3
Kyle Busch,34,56,23
Denny Hamlin,57,59,3
Kyle Busch,60,69,10
Joey Logano,70,71,2
Kyle Busch,72,122,51
Brad Keselowski,123,160,38
Kyle Busch,161,165,5
"Ricky Stenhouse, Jr.",166,166,1
Ryan Blaney,167,168,2
Kyle Busch,169,169,1
Brad Keselowski,170,173,4
Joey Logano,174,174,1
Kyle Busch,175,200,26
