Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,3,2,Brad Keselowski,Reese / DrawTite   (Roger Penske),Ford,500,running,446,60,7
2,7,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,500,running,49,51,0
3,13,18,Kyle Busch,M&M's Chocolate Bar   (Joe Gibbs),Toyota,500,running,0,36,0
4,17,12,Ryan Blaney,Menards / Libman   (Roger Penske),Ford,500,running,0,48,0
5,5,11,Denny Hamlin,FedEx Ground   (Joe Gibbs),Toyota,500,running,0,47,0
6,4,4,Kevin Harvick,Mobil 1   (Stewart Haas Racing),Ford,500,running,0,35,0
7,10,14,Clint Bowyer,Mobil 1 / Rush Truck Centers   (Stewart Haas Racing),Ford,500,running,0,38,0
8,8,19,Martin Truex Jr,SiriusXM   (Joe Gibbs),Toyota,500,running,0,38,0
9,2,10,Aric Almirola,Shazam! / Smithfield   (Stewart Haas Racing),Ford,500,running,0,41,0
10,9,41,Daniel Suarez,Haas Automation   (Stewart Haas Racing),Ford,500,running,0,29,0
11,29,3,Austin Dillon,Symbicort   (Richard Childress),Chevrolet,500,running,0,27,0
12,19,1,Kurt Busch,Gear Wrench / Monster Energy   (Chip Ganassi),Chevrolet,500,running,0,25,0
13,22,13,Ty Dillon,GEICO   (Germain Racing),Chevrolet,500,running,0,24,0
14,16,88,Alex Bowman,Nationwide   (Rick Hendrick),Chevrolet,500,running,0,23,0
15,14,21,Paul Menard,Motorcraft / Quick Lane Tire & Auto Center   (Wood Brothers),Ford,500,running,0,22,0
16,15,47,Ryan Preece,Kroger / Viva / Clorox   (JTG-Daugherty Racing),Chevrolet,500,running,0,21,0
17,26,43,Bubba Wallace,Transportation Impact   (Richard Petty Motorsports),Chevrolet,500,running,0,20,0
18,6,42,Kyle Larson,Credit One Bank   (Chip Ganassi),Chevrolet,500,running,0,19,0
19,1,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,500,running,5,23,0
20,21,95,Matt DiBenedetto,Toyota Express Maintenance   (Leavine Family Racing),Toyota,500,running,0,17,0
21,12,37,Chris Buescher,Kroger / Speed Up Your Cleanup   (JTG-Daugherty Racing),Chevrolet,499,running,0,16,0
22,34,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,499,running,0,15,0
23,20,6,Ryan Newman,Acorns   (Jack Roush),Ford,499,running,0,14,0
24,11,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,498,running,0,13,0
25,24,17,Ricky Stenhouse Jr,Fastenal / Weiler Abrasives   (Jack Roush),Ford,498,running,0,12,0
26,25,38,David Ragan,MDS Transport   (Bob Jenkins),Ford,496,running,0,11,0
27,28,8,Daniel Hemric,Bass Pro Shops / Tracker Boats   (Richard Childress),Chevrolet,496,running,0,10,0
28,27,00,Landon Cassill,CGS Imaging   (StarCom Racing),Chevrolet,494,running,0,0,0
29,31,36,Matt Tifft,Surface Sunscreen / Tunity   (Bob Jenkins),Ford,494,running,0,8,0
30,18,20,Erik Jones,DeWalt   (Joe Gibbs),Toyota,491,running,0,7,0
31,23,34,Michael McDowell,A&W All American Foods   (Bob Jenkins),Ford,491,running,0,6,0
32,35,77,D.J. Kennington,Go-Parts.com   (Spire Motorsports),Chevrolet,489,running,0,0,0
33,32,32,Corey LaJoie,Keen Parts / CorvetteParts.net   (Archie St. Hilaire),Ford,489,running,0,4,0
34,30,15,Ross Chastain,Rim Ryderz   (Jay Robinson),Chevrolet,365,engine,0,0,0
35,36,52,Jeb Burton,Muzzy Bowfishing   (Rick Ware),Chevrolet,163,brakes,0,0,0
36,33,51,Cody Ware,Jacob Companies   (Rick Ware),Chevrolet,55,brakes,0,1,0
