Leader,From Lap,To Lap,# Of Laps
Chase Elliott,1,12,12
Chase Briscoe,13,16,4
Chase Elliott,17,28,12
Ryan Blaney,29,31,3
Chase Elliott,32,43,12
Ryan Blaney,44,44,1
Denny Hamlin,45,45,1
Harrison Burton,46,46,1
Tyler Reddick,47,62,16
