Leader,From Lap,To Lap,# Of Laps
William Byron,1,21,21
Kyle Larson,22,26,5
Joey Logano,27,30,4
Chase Elliott,31,42,12
"Martin Truex, Jr.",43,43,1
Clint Bowyer,44,45,2
Brad Keselowski,46,48,3
Chase Elliott,49,64,16
Kevin Harvick,65,75,11
William Byron,76,77,2
Chase Elliott,78,78,1
Daniel Hemric,79,80,2
Kevin Harvick,81,103,23
Chase Elliott,104,109,6
